categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-vtype
DODGY_CODE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,19,commons-pool,a71ef13a68e280a8f65207ae96de3e8b9ecef92a,d867d8d1a9a19c50f55b74683fe7627929cde336,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1117,1117,f7a6d7ae57ee0ed9e1da7967730def2c5ffe3e8c,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,borrowObject(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,fixed,1,TP
BAD_PRACTICE,CO_ABSTRACT_SELF,3,19,commons-pool,5e28eb3db74f87b2f73faa0228a5f8ea8f1b3f3c,b70fd913f258a420dd5f0efd4d7703eee9af1e5f,src/main/java/org/apache/commons/pool2/PooledObject.java,32,32,9539b0f161c0354ee8c8d5a570c030454e75c2d8,src/main/java/org/apache/commons/pool2/PooledObject.java,NO_METHOD,NO_FIELD,fixed,103,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,af5ea35fe4cf6b6c81b4fea662df517df60a6da4,d51ca44e5bfa703d69796f7896e8cadaec7d8f13,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,258,258,03e981ebf381364ed4f8d9aa09b7d74c50319d3d,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,NO_METHOD,borrowedBy,fixed,81,TP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5e23f109b30b714b9b3f1c1a5db7174bc17464b9,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,168,168,ba43038ef8e24f438d1f2b945c3d2ed295813f33,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,borrowObject(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,fixed,353,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,efbed848bdd699d69b05eb66b9c632f996166796,src/java/org/apache/commons/pool2/PoolUtils.java,1252,1252,722dfc67da6e621e17579841bd5eb7beb48f69cb,src/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,18,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,2314139866be7446f94de4129cb4703572d5ac15,a90b526e8d65aa0925e06ef9be5a0c6ca0b993f8,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1376,1376,be2d70a49985fb6d2dfaab8da6ea5ef071c98b02,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,returnObject(Ljava/lang/Object;)V,NO_FIELD,fixed,29,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,c2464c72fdca5f1e811a08f9ae8600b5a41eccc7,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1425,1425,5c636e49829cedfdaa3594f6943faebb45dfed8f,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,run()V,NO_FIELD,fixed,62,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,4dd81fd0f9b475145230c1c9e5d2648eadbe66fb,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1521,1521,a71ef13a68e280a8f65207ae96de3e8b9ecef92a,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,18,TP
Multithreaded correctness,JLM_JSR166_UTILCONCURRENT_MONITORENTER,2,8,commons-pool,a71ef13a68e280a8f65207ae96de3e8b9ecef92a,d867d8d1a9a19c50f55b74683fe7627929cde336,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1569,1569,f7a6d7ae57ee0ed9e1da7967730def2c5ffe3e8c,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,create(Ljava/lang/Object;Z)Lorg/apache/commons/pool2/impl/PooledObject;,NO_FIELD,fixed,1,TP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,ce12b6cd4b06182aad50ccf9bc1baf9b69c7642c,src/java/org/apache/commons/pool2/impl/CursorableLinkedList.java,1116,1206,71dc6558ae7ab5de0ed770b7271e453a99a1195f,src/java/org/apache/commons/pool2/impl/CursorableLinkedList.java,NO_METHOD,NO_FIELD,fixed,17,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,58136246b29d73073da55af49a999699db8d6410,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1096,1096,3419b0dee3f784d4a58ea787445df8e7586eb481,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,NO_METHOD,_testOnReturn,fixed,2,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,3,20,commons-pool,b921436054fee22e0844704f049d2b7efaf50d61,03e981ebf381364ed4f8d9aa09b7d74c50319d3d,src/main/java/org/apache/commons/pool2/impl/PooledSoftReference.java,58,58,a3c2218050eb90ec9b098229beaa271a2dc6c0a0,src/main/java/org/apache/commons/pool2/impl/PooledSoftReference.java,NO_METHOD,reference,fixed,66,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,5fa15059d050fa3a0ae4393de38d43af82395489,137b3d210c4f0aa99646be092f0769903aa17040,src/java/org/apache/commons/pool2/PoolUtils.java,643,643,2a4d08004b2718e5d1baf939e19ab1ff62a1bd08,src/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,0,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f337409059e168a2fdecb8e4531a2f1358e32a10,52ae00d4ec5eda73564e349f52957d8045d8356c,src/main/java/org/apache/commons/pool2/PoolUtils.java,1695,1695,7a203b4975d09f38a738e53d163ae7ac52ea2b01,src/main/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,189,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f337409059e168a2fdecb8e4531a2f1358e32a10,94ee404f963d4e6bd497c65eaf823af6dcb956f3,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1022,1022,bf2c9910d51b85e50c3731b637f94a440b25236f,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,evict()V,NO_FIELD,fixed,289,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,58136246b29d73073da55af49a999699db8d6410,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,913,913,3419b0dee3f784d4a58ea787445df8e7586eb481,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,NO_METHOD,_testOnBorrow,fixed,2,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,9e7bbf1bfbb8adff3de089bfa24d0c5d97ea3093,6ffbfc39b2853a819d6c68b2d185742ec79fb936,src/java/org/apache/commons/pool2/impl/StackKeyedObjectPoolFactory.java,80,80,44c45a94d302cd9a20fc3e90499041e88480c4c7,src/java/org/apache/commons/pool2/impl/StackKeyedObjectPoolFactory.java,NO_METHOD,initIdleCapacity,fixed,34,TP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,e413ac37964cdbe88724b9f10feb3936860f0018,8a5cd808f694951a183dbab8849d46826180be6d,src/java/org/apache/commons/pool/impl/StackObjectPool.java,59,457,ef5cafbd3acf831886504ec61e66c6dde9aa80d2,src/java/org/apache/commons/pool/impl/StackObjectPool.java,NO_METHOD,NO_FIELD,fixed,0,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,bf2c9910d51b85e50c3731b637f94a440b25236f,fa324c76de5ca5743ae78d4071eb3dcadc6b6192,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1088,1088,09227e8fc8a2107bb304882d24f0d311618eb504,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,evict()V,NO_FIELD,fixed,402,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,f6afc1ac239c81001b863eeda415b21e88ecd797,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1602,1602,485fb4439072a83fafe6efe943a47205419c28f0,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,evict()V,NO_FIELD,fixed,16,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,9e7bbf1bfbb8adff3de089bfa24d0c5d97ea3093,ca6d8d746920aed5dba0026748f7e8d5c36cc648,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,69,69,3c83cba53a06f7609f6c6feace34bf506f9b0a18,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,NO_METHOD,initIdleCapacity,fixed,0,TP
DODGY_CODE,UC_USELESS_CONDITION,1,14,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5e23f109b30b714b9b3f1c1a5db7174bc17464b9,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,961,961,ba43038ef8e24f438d1f2b945c3d2ed295813f33,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,borrowObject(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,fixed,353,TP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,ce12b6cd4b06182aad50ccf9bc1baf9b69c7642c,src/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,55,378,71dc6558ae7ab5de0ed770b7271e453a99a1195f,src/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,NO_METHOD,NO_FIELD,fixed,17,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,efbed848bdd699d69b05eb66b9c632f996166796,src/java/org/apache/commons/pool2/PoolUtils.java,1084,1084,722dfc67da6e621e17579841bd5eb7beb48f69cb,src/java/org/apache/commons/pool2/PoolUtils.java,returnObject(Ljava/lang/Object;)V,NO_FIELD,fixed,18,TP
DODGY_CODE,UC_USELESS_CONDITION,1,14,commons-pool,9b6ee5ebd49859f77bbec32ed327a656193f15f1,81737ddc05adef8a2d184add6665ae74cbe91d19,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,926,926,ae901d52cb1d89cf6d12d66065c871afd793333c,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,borrowObject(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,fixed,17,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,f229ea44e43ac32390a851775a8fba7c192664a4,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1004,1004,152cf8206277a5f25d1bafde706e5d02d12e977f,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,clear()V,NO_FIELD,fixed,119,TP
Multithreaded correctness,VO_VOLATILE_INCREMENT,2,14,commons-pool,21d43524f48cfec9d86615964b85f4067ede1261,5d25858eb1b4d660203ec9ad8fd89c76971e3322,src/java/org/apache/commons/pool2/impl/StackObjectPool.java,179,179,257bb4bb10e85205fd0d5b694e1b4dd0fea7bc07,src/java/org/apache/commons/pool2/impl/StackObjectPool.java,returnObject(Ljava/lang/Object;)V,_numActive,fixed,1,TP
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,commons-pool,f7a6d7ae57ee0ed9e1da7967730def2c5ffe3e8c,95fc2ed0a1948a3ca9e2b7c0552a086ce2458bea,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,702,702,5cd51aaea028009d3b446819a673c8d93e267fea,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,borrowObject(Ljava/lang/Object;J)Ljava/lang/Object;,NO_FIELD,fixed,96,TP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,5fa15059d050fa3a0ae4393de38d43af82395489,6979917d99021f44432d089588477439bee37d05,src/java/org/apache/commons/pool2/impl/CursorableLinkedList.java,1125,1215,9e0552c0ff4864f2531583dd93871349dfc76299,src/java/org/apache/commons/pool/impl/CursorableLinkedList.java,NO_METHOD,NO_FIELD,fixed,115,TP
DODGY_CODE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,fbc4f5a16f7bf9fabd9457fdb53b79c7d6667db2,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,421,421,bf0a24f5336eda1a04b01c0f0fcd625ba1d1a876,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,borrowObject(Ljava/lang/Object;J)Ljava/lang/Object;,NO_FIELD,fixed,186,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,52c204075f41c7fe3a56da4018e277b23f3119dd,c246f71b6f7b19504e0c81995cef72f657218538,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,75,75,e64ba5b06141ee4a2915cdc7a1454eacd40ede52,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,NO_METHOD,_maxSleeping,fixed,12,TP
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,6d9eadeb731a8fb7fb5034226234d79ece33c836,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1256,1256,2314139866be7446f94de4129cb4703572d5ac15,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,allocate()V,NO_FIELD,fixed,16,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1481,1481,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,747,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1657,1657,,,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,747,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1526,1526,,,close()V,NO_FIELD,unfixed,747,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1727,1727,,,close()V,NO_FIELD,unfixed,747,FP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,683,683,,,run()V,NO_FIELD,unfixed,747,FP
BAD_PRACTICE,CO_ABSTRACT_SELF,3,19,commons-pool,4a0ab98cc0d1b7633a8ad1a556e5469522561042,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PooledObject.java,-1,-1,,,NO_METHOD,NO_FIELD,unfixed,159,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/AbandonedConfig.java,178,178,,,<init>()V,NO_FIELD,unfixed,486,FP
Multithreaded correctness,VO_VOLATILE_INCREMENT,1,12,commons-pool,7507253f0cf2067b34956d7438e2798e00caa107,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,191,191,,,allocate()Z,borrowedCount,unfixed,19,FP
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,16,commons-pool,d51ca44e5bfa703d69796f7896e8cadaec7d8f13,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,40,40,,,compareTo(Ljava/lang/Object;)I,NO_FIELD,unfixed,77,UNKNOWN
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,172,172,,,endEvictionTest(Ljava/util/Deque;)Z,NO_FIELD,unfixed,747,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,792,792,,,reuseCapacity()V,poolMap,unfixed,747,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,44c914a2648699722fe8082aeaa247a2e7ff8288,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,730,730,,,clearOldest()V,poolMap,unfixed,607,FP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f760383e3aabad0142cbfa51bd06306265bb60cd,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,954,954,,,evict()V,NO_FIELD,unfixed,747,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,390,390,,,borrowObject(Ljava/lang/Object;J)Ljava/lang/Object;,NO_FIELD,unfixed,747,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,829,829,,,hasBorrowWaiters()Z,poolMap,unfixed,747,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e557832fc9121958049abe831f28c83fdc67394d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1374,1374,,,listAllObjects()Ljava/util/Map;,poolMap,unfixed,157,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e557832fc9121958049abe831f28c83fdc67394d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1344,1344,,,getNumWaitersByKey()Ljava/util/Map;,poolMap,unfixed,157,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,468,468,,,borrowObject(J)Ljava/lang/Object;,NO_FIELD,unfixed,747,FP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,798,798,,,evict()V,NO_FIELD,unfixed,486,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,db48e1b24cf528d142956fe81b1f5110a9556ccc,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,224,224,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,606,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,db48e1b24cf528d142956fe81b1f5110a9556ccc,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,299,299,,,addObject()V,NO_FIELD,unfixed,606,FP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/PoolUtils.java,686,686,,,run()V,NO_FIELD,unfixed,686,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1730,1730,,,close()V,NO_FIELD,unfixed,686,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1660,1660,,,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,686,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1484,1484,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,686,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1529,1529,,,close()V,NO_FIELD,unfixed,686,FP
BAD_PRACTICE,CO_ABSTRACT_SELF,3,19,commons-pool,4a0ab98cc0d1b7633a8ad1a556e5469522561042,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/PooledObject.java,-1,-1,,,NO_METHOD,NO_FIELD,unfixed,98,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/AbandonedConfig.java,177,177,,,<init>()V,NO_FIELD,unfixed,425,FP
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,16,commons-pool,d51ca44e5bfa703d69796f7896e8cadaec7d8f13,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,40,40,,,compareTo(Ljava/lang/Object;)I,NO_FIELD,unfixed,16,UNKNOWN
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,164,164,,,endEvictionTest(Ljava/util/Deque;)Z,NO_FIELD,unfixed,686,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,812,812,,,hasBorrowWaiters()Z,poolMap,unfixed,686,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,44c914a2648699722fe8082aeaa247a2e7ff8288,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,713,713,,,clearOldest()V,poolMap,unfixed,546,FP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f760383e3aabad0142cbfa51bd06306265bb60cd,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,937,937,,,evict()V,NO_FIELD,unfixed,686,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e557832fc9121958049abe831f28c83fdc67394d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1326,1326,,,getNumWaitersByKey()Ljava/util/Map;,poolMap,unfixed,96,UNKNOWN
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e557832fc9121958049abe831f28c83fdc67394d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1356,1356,,,listAllObjects()Ljava/util/Map;,poolMap,unfixed,96,UNKNOWN
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,390,390,,,borrowObject(Ljava/lang/Object;J)Ljava/lang/Object;,NO_FIELD,unfixed,686,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,775,775,,,reuseCapacity()V,poolMap,unfixed,686,FP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,787,787,,,evict()V,NO_FIELD,unfixed,425,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,468,468,,,borrowObject(J)Ljava/lang/Object;,NO_FIELD,unfixed,686,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,db48e1b24cf528d142956fe81b1f5110a9556ccc,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,299,299,,,addObject()V,NO_FIELD,unfixed,545,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,db48e1b24cf528d142956fe81b1f5110a9556ccc,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,224,224,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,545,FP
