categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-vtype,mark-category
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ConstantPool.java,140,140,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ConstantPool.java,117,117,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ConstantPool.java,126,126,,,constantToString(Lorg/apache/bcel/classfile/Constant;)Ljava/lang/String;,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ConstantUtf8.java,143,143,,,<init>(Ljava/io/DataInput;)V,created,unfixed,11,FP,FP
DODGY_CODE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,17,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ConstantUtf8.java,156,156,,,<init>(Ljava/lang/String;)V,created,unfixed,11,FP,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Deprecated.java,120,120,,,setBytes([B)V,bytes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Deprecated.java,56,56,,,<init>(II[BLorg/apache/bcel/classfile/ConstantPool;)V,bytes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Deprecated.java,112,112,,,getBytes()[B,bytes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ExceptionTable.java,115,115,,,getExceptionIndexTable()[I,exception_index_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/FieldOrMethod.java,266,266,,,getAnnotationEntries()[Lorg/apache/bcel/classfile/AnnotationEntry;,annotationEntries,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/FieldOrMethod.java,153,153,,,getAttributes()[Lorg/apache/bcel/classfile/Attribute;,attributes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/InnerClasses.java,115,115,,,getInnerClasses()[Lorg/apache/bcel/classfile/InnerClass;,inner_classes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,484,484,,,setAttributes([Lorg/apache/bcel/classfile/Attribute;)V,attributes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,345,345,,,getAnnotationEntries()[Lorg/apache/bcel/classfile/AnnotationEntry;,annotations,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,410,410,,,getInterfaceIndices()[I,interfaces,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,540,540,,,setInterfaces([I)V,interfaces,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,386,386,,,getFields()[Lorg/apache/bcel/classfile/Field;,fields,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,402,402,,,getInterfaceNames()[Ljava/lang/String;,interface_names,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,333,333,,,getAttributes()[Lorg/apache/bcel/classfile/Attribute;,attributes,unfixed,11,UNKNOWN,UNKNOWN
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,220,223,,,Debug(Ljava/lang/String;)V,NO_FIELD,unfixed,11,UNKNOWN,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,532,532,,,setInterfaceNames([Ljava/lang/String;)V,interface_names,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,426,426,,,getMethods()[Lorg/apache/bcel/classfile/Method;,methods,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/JavaClass.java,516,516,,,setFields([Lorg/apache/bcel/classfile/Field;)V,fields,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LineNumberTable.java,123,123,,,setLineNumberTable([Lorg/apache/bcel/classfile/LineNumber;)V,line_number_table,unfixed,11,UNKNOWN,UNKNOWN
DODGY_CODE,IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,2,17,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LineNumberTable.java,168,168,,,getSourceLine(I)I,NO_FIELD,unfixed,11,UNKNOWN,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LineNumberTable.java,59,59,,,<init>(II[Lorg/apache/bcel/classfile/LineNumber;Lorg/apache/bcel/classfile/ConstantPool;)V,line_number_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LineNumberTable.java,115,115,,,getLineNumberTable()[Lorg/apache/bcel/classfile/LineNumber;,line_number_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,159,159,,,setLocalVariableTable([Lorg/apache/bcel/classfile/LocalVariable;)V,local_variable_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,57,57,,,<init>(II[Lorg/apache/bcel/classfile/LocalVariable;Lorg/apache/bcel/classfile/ConstantPool;)V,local_variable_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,113,113,,,getLocalVariableTable()[Lorg/apache/bcel/classfile/LocalVariable;,local_variable_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LocalVariableTypeTable.java,96,96,,,getLocalVariableTypeTable()[Lorg/apache/bcel/classfile/LocalVariable;,local_variable_type_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LocalVariableTypeTable.java,110,110,,,setLocalVariableTable([Lorg/apache/bcel/classfile/LocalVariable;)V,local_variable_type_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/LocalVariableTypeTable.java,67,67,,,<init>(II[Lorg/apache/bcel/classfile/LocalVariable;Lorg/apache/bcel/classfile/ConstantPool;)V,local_variable_type_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Method.java,268,268,,,getParameterAnnotationEntries()[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;,parameterAnnotationEntries,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/MethodParameters.java,52,52,,,setParameters([Lorg/apache/bcel/classfile/MethodParameter;)V,parameters,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ParameterAnnotationEntry.java,70,70,,,getAnnotationEntries()[Lorg/apache/bcel/classfile/AnnotationEntry;,annotation_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,101,101,,,getParameterAnnotationEntries()[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;,parameter_annotation_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,93,93,,,getParameterAnnotationTable()[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;,parameter_annotation_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,64,64,,,<init>(BII[Lorg/apache/bcel/classfile/ParameterAnnotationEntry;Lorg/apache/bcel/classfile/ConstantPool;)V,parameter_annotation_table,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/ParameterAnnotations.java,85,85,,,setParameterAnnotationTable([Lorg/apache/bcel/classfile/ParameterAnnotationEntry;)V,parameter_annotation_table,unfixed,11,UNKNOWN,UNKNOWN
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Signature.java,172,172,,,matchIdent(Lorg/apache/bcel/classfile/Signature$MyByteArrayInputStream;Ljava/lang/StringBuilder;)V,NO_FIELD,unfixed,11,UNKNOWN,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Signature.java,132,132,,,<init>(Ljava/lang/String;)V,NO_FIELD,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/StackMap.java,104,104,,,setStackMap([Lorg/apache/bcel/classfile/StackMapEntry;)V,map,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/StackMap.java,96,96,,,getStackMap()[Lorg/apache/bcel/classfile/StackMapEntry;,map,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/StackMap.java,53,53,,,<init>(II[Lorg/apache/bcel/classfile/StackMapEntry;Lorg/apache/bcel/classfile/ConstantPool;)V,map,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/StackMapEntry.java,354,354,,,getTypesOfLocals()[Lorg/apache/bcel/classfile/StackMapType;,types_of_locals,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/StackMapEntry.java,374,374,,,getTypesOfStackItems()[Lorg/apache/bcel/classfile/StackMapType;,types_of_stack_items,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Synthetic.java,62,62,,,<init>(II[BLorg/apache/bcel/classfile/ConstantPool;)V,bytes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Unknown.java,77,77,,,<init>(II[BLorg/apache/bcel/classfile/ConstantPool;)V,bytes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Unknown.java,135,135,,,getBytes()[B,bytes,unfixed,11,UNKNOWN,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Unknown.java,152,152,,,setBytes([B)V,bytes,unfixed,11,UNKNOWN,UNKNOWN
DODGY_CODE,SF_SWITCH_FALLTHROUGH,2,17,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/classfile/Utility.java,334,337,,,codeToString(Lorg/apache/bcel/util/ByteSequence;Lorg/apache/bcel/classfile/ConstantPool;Z)Ljava/lang/String;,NO_FIELD,unfixed,11,UNKNOWN,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,265,265,,,getAnnotationAttributes(Lorg/apache/bcel/generic/ConstantPoolGen;[Lorg/apache/bcel/generic/AnnotationEntryGen;)[Lorg/apache/bcel/classfile/Attribute;,NO_FIELD,unfixed,11,UNKNOWN,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/AnnotationEntryGen.java,352,352,,,getParameterAnnotationAttributes(Lorg/apache/bcel/generic/ConstantPoolGen;[Ljava/util/List;)[Lorg/apache/bcel/classfile/Attribute;,NO_FIELD,unfixed,11,UNKNOWN,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ArrayType.java,65,65,,,<init>(Lorg/apache/bcel/generic/Type;I)V,NO_FIELD,unfixed,11,FP,FP
Multithreaded correctness,LI_LAZY_INIT_STATIC,3,17,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/BranchHandle.java,49,53,,,getBranchHandle(Lorg/apache/bcel/generic/BranchInstruction;)Lorg/apache/bcel/generic/BranchHandle;,bh_list,unfixed,11,UNKNOWN,UNKNOWN
DODGY_CODE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,17,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/BranchHandle.java,64,64,,,addHandle()V,bh_list,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,802,802,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,808,808,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,804,804,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,794,794,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,800,800,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,784,784,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,812,812,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ConstantPoolGen.java,806,806,,,addConstant(Lorg/apache/bcel/classfile/Constant;Lorg/apache/bcel/generic/ConstantPoolGen;)I,NO_FIELD,unfixed,11,FP,FP
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/DCONST.java,55,55,,,getValue()Ljava/lang/Number;,NO_FIELD,unfixed,11,UNKNOWN,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ElementValueGen.java,179,179,,,copy(Lorg/apache/bcel/classfile/ElementValue;Lorg/apache/bcel/generic/ConstantPoolGen;Z)Lorg/apache/bcel/generic/ElementValueGen;,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ElementValueGen.java,188,188,,,copy(Lorg/apache/bcel/classfile/ElementValue;Lorg/apache/bcel/generic/ConstantPoolGen;Z)Lorg/apache/bcel/generic/ElementValueGen;,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ElementValueGen.java,176,176,,,copy(Lorg/apache/bcel/classfile/ElementValue;Lorg/apache/bcel/generic/ConstantPoolGen;Z)Lorg/apache/bcel/generic/ElementValueGen;,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ElementValueGen.java,185,185,,,copy(Lorg/apache/bcel/classfile/ElementValue;Lorg/apache/bcel/generic/ConstantPoolGen;Z)Lorg/apache/bcel/generic/ElementValueGen;,NO_FIELD,unfixed,11,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/ElementValueGen.java,182,182,,,copy(Lorg/apache/bcel/classfile/ElementValue;Lorg/apache/bcel/generic/ConstantPoolGen;Z)Lorg/apache/bcel/generic/ElementValueGen;,NO_FIELD,unfixed,11,FP,FP
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/FCONST.java,57,57,,,getValue()Ljava/lang/Number;,NO_FIELD,unfixed,11,UNKNOWN,FP
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-bcel,d522432b79044740831a132d8b92e7dab5477444,471fafd74a53bbf23f249d31d9b9db21bcb5fbf2,src/main/java/org/apache/bcel/generic/FieldGen.java,186,186,,,setInitValue(D)V,NO_FIELD,unfixed,11,UNKNOWN,FP
