categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,18,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,387,387,,,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.refreshDependenciesForProject,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.0,112.0,20.0,92.0,12.0,52.0,0.0,26.0,235.0,2.0,40.0,50.0,15.0,35.0,15.0,15.0,15.0,1.0,7.0,-1,-1,-1,-1,0.0,-1,5.0,0.0,-1,-1,0.0,15.0,15.0,15.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,356,356,,,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.refreshDependenciesForProject,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.0,112.0,20.0,92.0,12.0,52.0,0.0,26.0,235.0,2.0,40.0,50.0,15.0,35.0,15.0,15.0,15.0,1.0,7.0,-1,-1,-1,-1,0.0,-1,5.0,0.0,-1,-1,0.0,15.0,15.0,15.0,1.0
DODGY_CODE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,13,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,425,425,,,findDeleteTarget(Lorg/apache/maven/artifact/Artifact;)Ljava/io/File;,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.findDeleteTarget,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,58.0,9.0,34.0,6.0,19.0,15.0,7.0,6.0,1.0,13.0,19.0,6.0,13.0,6.0,6.0,6.0,4.0,5.0,-1,-1,-1,-1,3.0,-1,3.0,2.0,-1,-1,0.44,6.0,6.0,6.0,4.0
CORRECTNESS,NP_NULL_ON_SOME_PATH,2,8,maven-dependency-plugin,ea0eadc1ffb267142384e59e1e1f52cb47d1f83b,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/TreeMojo.java,504,504,,,containsVersion(Lorg/apache/maven/artifact/versioning/VersionRange;Lorg/apache/maven/artifact/versioning/ArtifactVersion;)Z,NO_FIELD,unfixed,Public Static Method,org.apache.maven.plugin.dependency.TreeMojo.containsVersion,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,27.0,1.0,16.0,3.0,7.0,10.0,5.0,4.0,1.0,4.0,9.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,-1,-1,-1,-1,4.0,-1,3.0,4.0,-1,-1,0.63,4.0,4.0,4.0,4.0
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,17,maven-dependency-plugin,ea0eadc1ffb267142384e59e1e1f52cb47d1f83b,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,277,277,,,fillMissingArtifactVersion(Lorg/apache/maven/plugin/dependency/fromConfiguration/ArtifactItem;)V,project,unfixed,Private Method,org.apache.maven.plugin.dependency.fromConfiguration.AbstractFromConfigurationMojo.fillMissingArtifactVersion,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,23.0,1.0,14.0,4.0,8.0,8.0,5.0,2.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,7.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.57,2.0,2.0,7.0,1.0
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,347,347,,,NO_METHOD,artifactRepositoryManager,unfixed,Public Abstract Class,org.apache.maven.plugin.dependency.fromConfiguration.AbstractFromConfigurationMojo,1.0,1.0,2.0,1.0,16.0,1.0,10.0,4.0,1.0,3.0,3.0,2.0,-1,0.0,0.0,-1,-1,-1,20.0,9.0,20.0,41.0,1.0,3.0,3.0,13.0,-1,426.0,49.0,215.0,43.0,96.0,163.0,-1,-1,-1,66.0,101.0,39.0,62.0,-1,-1,-1,-1,-1,7.0,7.0,8.0,3.0,-1,3.0,2.0,-1,89.0,85.0,0.76,35.0,35.0,46.0,23.0
CORRECTNESS,NP_UNWRITTEN_FIELD,3,11,maven-dependency-plugin,ea0eadc1ffb267142384e59e1e1f52cb47d1f83b,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,348,348,,,getLocal()Lorg/apache/maven/artifact/repository/ArtifactRepository;,artifactRepositoryManager,unfixed,Protected Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.getLocal,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,7.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.75,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,155,155,,,getProcessedArtifactItems(Z)Ljava/util/List;,NO_FIELD,unfixed,Protected Method,org.apache.maven.plugin.dependency.fromConfiguration.AbstractFromConfigurationMojo.getProcessedArtifactItems,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,54.0,6.0,38.0,4.0,20.0,10.0,23.0,34.0,2.0,12.0,19.0,3.0,16.0,7.0,7.0,8.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.26,7.0,7.0,8.0,1.0
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,17,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/GoOfflineMojo.java,56,56,,,execute()V,project,unfixed,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,3.0,19.0,3.0,9.0,0.0,6.0,4.0,1.0,6.0,10.0,2.0,8.0,4.0,4.0,6.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,1.0,2.0,-1,-1,0.0,4.0,4.0,6.0,3.0
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,17,maven-dependency-plugin,ea0eadc1ffb267142384e59e1e1f52cb47d1f83b,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/ListRepositoriesMojo.java,60,60,,,execute()V,project,unfixed,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,3.0,19.0,3.0,9.0,0.0,6.0,4.0,1.0,6.0,10.0,2.0,8.0,4.0,4.0,6.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,1.0,2.0,-1,-1,0.0,4.0,4.0,6.0,3.0
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolveDependenciesMojo.java,70,70,,,NO_METHOD,outputScope,unfixed,Public Class,org.apache.maven.plugin.dependency.resolvers.ResolveDependenciesMojo,1.0,1.0,1.0,1.0,13.0,0.0,9.0,3.0,1.0,4.0,4.0,1.0,-1,0.0,0.0,-1,-1,-1,3.0,2.0,3.0,35.0,0.0,0.0,1.0,2.0,-1,69.0,6.0,35.0,9.0,11.0,28.0,-1,-1,-1,9.0,15.0,7.0,8.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,1.0,-1,5.0,2.0,-1,50.0,50.0,0.8,5.0,5.0,5.0,3.0
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,86,86,,,execute()V,NO_FIELD,unfixed,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,3.0,19.0,3.0,9.0,0.0,6.0,4.0,1.0,6.0,10.0,2.0,8.0,4.0,4.0,6.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,1.0,2.0,-1,-1,0.0,4.0,4.0,6.0,3.0
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,17,maven-dependency-plugin,49e5bc8230e6ba4eb705512701fb4148322cf65b,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,173,173,,,resolvePluginArtifacts()Ljava/util/Set;,project,unfixed,Protected Method,org.apache.maven.plugin.dependency.resolvers.ResolvePluginsMojo.resolvePluginArtifacts,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,36.0,2.0,14.0,5.0,8.0,20.0,6.0,2.0,0.0,7.0,10.0,5.0,5.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,1.43,2.0,2.0,2.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,84,84,,,execute()V,NO_FIELD,unfixed,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,3.0,19.0,3.0,9.0,0.0,6.0,4.0,1.0,6.0,10.0,2.0,8.0,4.0,4.0,6.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,1.0,2.0,-1,-1,0.0,4.0,4.0,6.0,3.0
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,183,183,,,NO_METHOD,remotePluginRepositories,unfixed,Public Class,org.apache.maven.plugin.dependency.resolvers.ResolvePluginsMojo,5.0,5.0,5.0,1.0,43.0,4.0,29.0,9.0,1.0,1.0,1.0,0.0,-1,0.0,0.0,-1,-1,-1,3.0,2.0,3.0,35.0,0.0,0.0,2.0,1.0,-1,163.0,18.0,95.0,18.0,46.0,50.0,-1,-1,-1,37.0,48.0,18.0,30.0,-1,-1,-1,-1,-1,14.0,14.0,14.0,1.0,-1,5.0,5.0,-1,66.0,50.0,0.53,17.0,17.0,17.0,3.0
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,103,103,,,NO_METHOD,excludeTransitive,unfixed,Public Class,org.apache.maven.plugin.dependency.resolvers.ResolvePluginsMojo,5.0,5.0,5.0,1.0,43.0,4.0,29.0,9.0,1.0,1.0,1.0,0.0,-1,0.0,0.0,-1,-1,-1,3.0,2.0,3.0,35.0,0.0,0.0,2.0,1.0,-1,163.0,18.0,95.0,18.0,46.0,50.0,-1,-1,-1,37.0,48.0,18.0,30.0,-1,-1,-1,-1,-1,14.0,14.0,14.0,1.0,-1,5.0,5.0,-1,66.0,50.0,0.53,17.0,17.0,17.0,3.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,191,191,,,write(Ljava/lang/String;Ljava/io/File;ZLorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.writeDependencyXML,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,46.0,6.0,39.0,5.0,28.0,1.0,18.0,6.0,1.0,24.0,29.0,5.0,24.0,5.0,5.0,5.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.03,5.0,5.0,5.0,1.0
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,197,197,,,write(Ljava/lang/String;Ljava/io/File;ZLorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.writeDependencyXML,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,46.0,6.0,39.0,5.0,28.0,1.0,18.0,6.0,1.0,24.0,29.0,5.0,24.0,5.0,5.0,5.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.03,5.0,5.0,5.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,102,102,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,110,110,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,129,129,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,137,137,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,146,146,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,b308ef3f57fa21b6987b2a51ef99782fb0242f5c,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,150,150,,,setMarker()V,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,maven-dependency-plugin,49e5bc8230e6ba4eb705512701fb4148322cf65b,32015a352370fb873a4e7ec241470551a756493b,src/main/java/org/apache/maven/plugin/dependency/utils/translators/ClassifierTypeTranslator.java,59,59,,,translate(Ljava/util/Set;Lorg/apache/maven/plugin/logging/Log;)Ljava/util/Set;,NO_FIELD,unfixed,Public Constructor,org.apache.maven.plugin.dependency.utils.translators.ClassifierTypeTranslator.ClassifierTypeTranslator,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,6.0,0.0,6.0,1.0,3.0,0.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,RV_RETURN_VALUE_IGNORED_INFERRED,2,17,maven-dependency-plugin,d3141e44772eecfcf781a95480eda989173ad222,3c05dc4634bfa5359a8a0143bafc9f70a067af82,src/main/java/org/apache/maven/plugins/dependency/tree/VerboseDependencyGraphBuilder.java,173,173,,,applyDependencyManagementDfs(Ljava/util/Map;Lorg/eclipse/aether/graph/DependencyNode;)V,NO_FIELD,disappeared,Private Method,org.apache.maven.plugins.dependency.tree.VerboseDependencyGraphBuilder.applyDependencyManagementDfs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,37.0,2.0,33.0,8.0,19.0,2.0,17.0,18.0,1.0,13.0,21.0,8.0,13.0,6.0,6.0,6.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.06,6.0,6.0,6.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,maven-dependency-plugin,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,265,265,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,Private Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.silenceUnarchiver,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,17.0,2.0,12.0,2.0,5.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.25,2.0,2.0,2.0,1.0
DODGY_CODE,UUF_UNUSED_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,-1,-1,,,NO_METHOD,reactorProjects,unfixed,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractDependencyMojo,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,1.0,1.0,2.0,-1,0.0,0.0,-1,-1,-1,19.0,12.0,19.0,19.0,0.0,1.0,2.0,16.0,-1,349.0,41.0,150.0,38.0,52.0,158.0,-1,-1,-1,49.0,74.0,35.0,39.0,-1,-1,-1,-1,-1,6.0,6.0,6.0,1.0,-1,2.0,2.0,-1,90.0,88.0,1.05,28.0,28.0,28.0,19.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,214,214,,,getArtifact(Lorg/apache/maven/plugin/dependency/fromConfiguration/ArtifactItem;)Lorg/apache/maven/artifact/Artifact;,factory,unfixed,Public Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.getArtifactCollector,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,7.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.75,1.0,1.0,1.0,1.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,71,71,,,resolveDependencyArtifacts(Lorg/apache/maven/project/MavenProject;)Ljava/util/Set;,resolver,unfixed,Protected Method,org.apache.maven.plugin.dependency.AbstractResolveMojo.resolveDependencyArtifacts,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.0,25.0,1.0,12.0,5.0,6.0,12.0,6.0,2.0,0.0,6.0,7.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,1.0,2.0,2.0,2.0,1.0
