categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,location_count,method_count,file_count,life_time,mark-vtype,mark-category,mark-all
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,712,712,,,findNextItem()Z,NO_FIELD,unfixed,1,13,165,31,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,377,377,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,0,25,165,31,UNKNOWN,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,854c658ecfb665c8483abc5da4b2c86af9209c8a,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,516,516,,,parseHeaderLine(Ljava/util/Map;Ljava/lang/String;)V,NO_FIELD,unfixed,0,6,165,26,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,83,83,,,isMultipartContent(Lorg/apache/commons/fileupload/RequestContext;)Z,NO_FIELD,unfixed,6,12,165,31,FP,FP,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,595,595,,,NO_METHOD,opened,unfixed,0,12,165,31,UNKNOWN,UNKNOWN,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,684984971e95ac0dff142934323d02df77168126,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,351,351,,,parseRequest(Lorg/apache/commons/fileupload/RequestContext;)Ljava/util/List;,NO_FIELD,unfixed,1,14,165,27,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,435,435,,,getFieldName(Ljava/util/Map;)Ljava/lang/String;,NO_FIELD,unfixed,0,6,165,31,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,401,401,,,getFileName(Ljava/util/Map;)Ljava/lang/String;,NO_FIELD,unfixed,0,6,165,31,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,625,625,,,<init>(Lorg/apache/commons/fileupload/FileUploadBase;Lorg/apache/commons/fileupload/RequestContext;)V,NO_FIELD,unfixed,1,14,165,31,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,383,383,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,0,25,165,31,UNKNOWN,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,542,542,,,getHeader(Ljava/util/Map;Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,0,12,165,31,FP,FP,FP
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,18,commons-fileupload,854c658ecfb665c8483abc5da4b2c86af9209c8a,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/FileUploadBase.java,487,487,,,parseHeaders(Ljava/lang/String;)Ljava/util/Map;,NO_FIELD,unfixed,1,15,165,26,UNKNOWN,UNKNOWN,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/MultipartStream.java,491,491,,,readHeaders()Ljava/lang/String;,NO_FIELD,unfixed,0,12,87,31,UNKNOWN,FP,FP
BAD_PRACTICE,SR_NOT_CHECKED,3,19,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/MultipartStream.java,791,791,,,close()V,NO_FIELD,unfixed,0,6,87,31,UNKNOWN,UNKNOWN,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/ParameterParser.java,291,291,,,parse([CIIC)Ljava/util/Map;,NO_FIELD,unfixed,6,25,25,31,FP,FP,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/ParameterParser.java,271,271,,,parse([CIIC)Ljava/util/Map;,chars,unfixed,6,25,25,31,FP,FP,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/disk/DiskFileItem.java,456,456,,,delete()V,NO_FIELD,unfixed,1,12,84,31,UNKNOWN,UNKNOWN,FP
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/disk/DiskFileItem.java,300,300,,,get()[B,cachedContent,unfixed,1,25,84,31,FP,FP,FP
BAD_PRACTICE,SE_NO_SERIALVERSIONID,1,14,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/disk/DiskFileItem.java,86,690,,,NO_METHOD,NO_FIELD,unfixed,1,6,84,31,UNKNOWN,UNKNOWN,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/disk/DiskFileItem.java,684,684,,,readObject(Ljava/io/ObjectInputStream;)V,NO_FIELD,unfixed,1,12,84,31,UNKNOWN,UNKNOWN,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/disk/DiskFileItem.java,361,361,,,getString()Ljava/lang/String;,NO_FIELD,unfixed,1,12,84,31,UNKNOWN,FP,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/disk/DiskFileItem.java,568,568,,,finalize()V,NO_FIELD,unfixed,1,12,84,31,UNKNOWN,UNKNOWN,FP
BAD_PRACTICE,RR_NOT_CHECKED,2,16,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/disk/DiskFileItem.java,308,308,,,get()[B,NO_FIELD,unfixed,6,25,84,31,UNKNOWN,UNKNOWN,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,7d3865ccc773905b3b94790cf134e6ca2c5b217c,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/servlet/ServletFileUpload.java,67,67,,,isMultipartContent(Ljavax/servlet/http/HttpServletRequest;)Z,NO_FIELD,unfixed,12,12,12,27,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,99bb8565914c06ebdd777e5ec1d7c8925fba0bac,62fbd108ead19db5080ed58d374402b1a7612989,src/java/org/apache/commons/fileupload/util/Streams.java,131,131,,,asString(Ljava/io/InputStream;)Ljava/lang/String;,NO_FIELD,unfixed,0,12,12,31,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/DiskFileUpload.java,111,111,,,setFileItemFactory(Lorg/apache/commons/fileupload/FileItemFactory;)V,NO_FIELD,unfixed,6,6,6,13,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,360,360,,,parseRequest(Lorg/apache/commons/fileupload/RequestContext;)Ljava/util/List;,NO_FIELD,unfixed,6,15,65,13,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,1104,1104,,,hasNext()Z,NO_FIELD,unfixed,0,4,65,13,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,313,313,,,getItemIterator(Lorg/apache/commons/fileupload/RequestContext;)Lorg/apache/commons/fileupload/FileItemIterator;,NO_FIELD,unfixed,4,4,65,13,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,427,427,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,4,13,65,13,UNKNOWN,FP,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,850,850,,,NO_METHOD,opened,unfixed,4,6,65,13,UNKNOWN,UNKNOWN,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,433,433,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,4,13,65,13,UNKNOWN,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/MultipartStream.java,207,207,,,NO_METHOD,BOUNDARY_PREFIX,unfixed,6,31,49,13,UNKNOWN,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/MultipartStream.java,190,190,,,NO_METHOD,HEADER_SEPARATOR,unfixed,6,31,49,13,UNKNOWN,FP,FP
CORRECTNESS,NP_NULL_PARAM_DEREF_NONVIRTUAL,1,6,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/MultipartStream.java,278,278,,,<init>()V,NO_FIELD,unfixed,3,3,49,13,UNKNOWN,UNKNOWN,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/MultipartStream.java,558,558,,,readHeaders()Ljava/lang/String;,NO_FIELD,unfixed,0,6,49,13,UNKNOWN,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/MultipartStream.java,196,196,,,NO_METHOD,FIELD_SEPARATOR,unfixed,6,31,49,13,UNKNOWN,FP,FP
BAD_PRACTICE,SR_NOT_CHECKED,3,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/MultipartStream.java,946,946,,,close(Z)V,NO_FIELD,unfixed,4,6,49,13,UNKNOWN,UNKNOWN,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/MultipartStream.java,202,202,,,NO_METHOD,STREAM_TERMINATOR,unfixed,7,31,49,13,UNKNOWN,FP,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/ParameterParser.java,304,304,,,parse([CIIC)Ljava/util/Map;,chars,unfixed,4,8,8,13,FP,FP,FP
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,307,307,,,get()[B,cachedContent,unfixed,5,13,47,13,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,366,366,,,getString()Ljava/lang/String;,NO_FIELD,unfixed,4,6,47,13,UNKNOWN,FP,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,459,459,,,delete()V,NO_FIELD,unfixed,4,6,47,13,UNKNOWN,UNKNOWN,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,566,566,,,finalize()V,NO_FIELD,unfixed,4,6,47,13,UNKNOWN,UNKNOWN,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,665,665,,,readObject(Ljava/io/ObjectInputStream;)V,NO_FIELD,unfixed,5,10,47,13,UNKNOWN,UNKNOWN,FP
BAD_PRACTICE,RR_NOT_CHECKED,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,315,315,,,get()[B,NO_FIELD,unfixed,6,13,47,13,UNKNOWN,UNKNOWN,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/util/Streams.java,155,155,,,asString(Ljava/io/InputStream;)Ljava/lang/String;,NO_FIELD,unfixed,2,6,6,13,UNKNOWN,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,88e7fca87fcd194cbe88276be867aedab08b8e30,src/main/java/org/apache/commons/fileupload/util/mime/MimeUtility.java,215,215,,,decodeWord(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,5,5,5,13,FP,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/DiskFileUpload.java,111,111,,,setFileItemFactory(Lorg/apache/commons/fileupload/FileItemFactory;)V,NO_FIELD,unfixed,6,6,6,1169,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,1109,1109,,,hasNext()Z,NO_FIELD,unfixed,2,4,65,1169,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,433,433,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,4,13,65,1169,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,427,427,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,4,13,65,1169,UNKNOWN,FP,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,850,850,,,NO_METHOD,opened,unfixed,4,6,65,1169,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,360,360,,,parseRequest(Lorg/apache/commons/fileupload/RequestContext;)Ljava/util/List;,NO_FIELD,unfixed,6,15,65,1169,FP,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,313,313,,,getItemIterator(Lorg/apache/commons/fileupload/RequestContext;)Lorg/apache/commons/fileupload/FileItemIterator;,NO_FIELD,unfixed,4,4,65,1169,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/MultipartStream.java,562,562,,,readHeaders()Ljava/lang/String;,NO_FIELD,unfixed,3,6,49,1169,UNKNOWN,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/MultipartStream.java,202,202,,,NO_METHOD,STREAM_TERMINATOR,unfixed,7,31,49,1169,FP,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/MultipartStream.java,190,190,,,NO_METHOD,HEADER_SEPARATOR,unfixed,6,31,49,1169,FP,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/MultipartStream.java,196,196,,,NO_METHOD,FIELD_SEPARATOR,unfixed,6,31,49,1169,FP,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/MultipartStream.java,207,207,,,NO_METHOD,BOUNDARY_PREFIX,unfixed,6,31,49,1169,FP,FP,FP
BAD_PRACTICE,SR_NOT_CHECKED,3,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/MultipartStream.java,948,948,,,close(Z)V,NO_FIELD,unfixed,4,6,49,1169,UNKNOWN,FP,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/ParameterParser.java,304,304,,,parse([CIIC)Ljava/util/Map;,chars,unfixed,4,8,8,1169,FP,FP,FP
BAD_PRACTICE,RR_NOT_CHECKED,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,315,315,,,get()[B,NO_FIELD,unfixed,6,13,47,1169,FP,FP,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,566,566,,,finalize()V,NO_FIELD,unfixed,4,6,47,1169,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,366,366,,,getString()Ljava/lang/String;,NO_FIELD,unfixed,4,6,47,1169,UNKNOWN,FP,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,459,459,,,delete()V,NO_FIELD,unfixed,4,6,47,1169,FP,FP,FP
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,307,307,,,get()[B,cachedContent,unfixed,5,13,47,1169,FP,FP,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/disk/DiskFileItem.java,686,686,,,readObject(Ljava/io/ObjectInputStream;)V,NO_FIELD,unfixed,2,10,47,1169,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/util/Streams.java,144,144,,,asString(Ljava/io/InputStream;)Ljava/lang/String;,NO_FIELD,unfixed,3,6,6,1169,UNKNOWN,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,3671d92a7daa563af6d0bc45fad6597bc2b11210,src/main/java/org/apache/commons/fileupload/util/mime/MimeUtility.java,215,215,,,decodeWord(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,5,5,5,1169,FP,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,0e9fb5148345d2aaaeccfb8f56e63c3080a83676,src/main/java/org/apache/commons/fileupload/DiskFileUpload.java,111,111,,,setFileItemFactory(Lorg/apache/commons/fileupload/FileItemFactory;)V,NO_FIELD,unfixed,6,6,6,1715,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,0e9fb5148345d2aaaeccfb8f56e63c3080a83676,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,313,313,,,getItemIterator(Lorg/apache/commons/fileupload/RequestContext;)Lorg/apache/commons/fileupload/FileItemIterator;,NO_FIELD,unfixed,4,4,65,1715,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,0e9fb5148345d2aaaeccfb8f56e63c3080a83676,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,433,433,,,getBoundary(Ljava/lang/String;)[B,NO_FIELD,unfixed,4,13,65,1715,UNKNOWN,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,0e9fb5148345d2aaaeccfb8f56e63c3080a83676,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,360,360,,,parseRequest(Lorg/apache/commons/fileupload/RequestContext;)Ljava/util/List;,NO_FIELD,unfixed,6,15,65,1715,FP,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-fileupload,4c32be03e2c33dd1dcb22a9afb3e68e15c70ca34,0e9fb5148345d2aaaeccfb8f56e63c3080a83676,src/main/java/org/apache/commons/fileupload/FileUploadBase.java,1109,1109,,,hasNext()Z,NO_FIELD,unfixed,2,4,65,1715,FP,FP,FP
