categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-all,mark-human,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count
MALICIOUS_CODE,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/imap/IMAP.java,80,80,,,<init>()V,NO_FIELD,unfixed,315,FP,,Public Class,org.apache.commons.net.imap.IMAP,main\java\org\apache\commons\net\imap\IMAP.java,1,1,1,1,15,0,8,6,1,4,4,1,-1,0,2,-1,-1,-1,18,6,18,63,0,3,3,12,-1,334,34,171,41,83,136,-1,-1,-1,74,105,37,68,-1,-1,-1,-1,-1,5,5,5,1,-1,2,3,-1,82,42,0.8,29,29,30,18,2,9,9
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/imap/IMAPSClient.java,281,281,,,getEnabledProtocols()[Ljava/lang/String;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.ftp.FTPSClient.getEnabledProtocols(),main\java\org\apache\commons\net\ftp\FTPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,0,5,1,3,6,2,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1.2,2,2,2,1,2,9,23
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/imap/IMAPSClient.java,190,190,,,performSSLNegotiation()V,NO_FIELD,unfixed,315,FP,,Private Method,org.apache.commons.net.imap.IMAPSClient.performSSLNegotiation(),main\java\org\apache\commons\net\imap\IMAPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,31,3,23,6,19,5,19,4,1,15,18,5,13,3,3,3,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.22,3,3,3,1,3,5,23
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/imap/IMAPSClient.java,255,255,,,getEnabledCipherSuites()[Ljava/lang/String;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.ftp.FTPSClient.getEnabledCipherSuites(),main\java\org\apache\commons\net\ftp\FTPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,0,5,1,3,6,2,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1.2,2,2,2,1,2,9,23
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/io/FromNetASCIIInputStream.java,43,43,,,<clinit>()V,NO_FIELD,unfixed,315,FP,,Public Class,org.apache.commons.net.io.FromNetASCIIInputStream,main\java\org\apache\commons\net\io\FromNetASCIIInputStream.java,2,2,2,1,20,2,9,8,1,0,0,0,-1,1,3,-1,-1,-1,6,1,7,7,0,1,0,6,-1,185,30,84,19,40,71,-1,-1,-1,34,51,14,37,-1,-1,-1,-1,-1,7,7,8,4,-1,2,3,-1,71,42,0.85,18,18,19,12,2,9,9
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,751,751,,,listOverviewFmt()[Ljava/lang/String;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.nntp.NNTPClient.listOverviewFmt(),main\java\org\apache\commons\net\nntp\NNTPClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,21,1,14,4,8,6,9,3,0,7,10,4,6,3,3,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.43,3,3,3,1,2,9,53
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,985,985,,,listNewsgroups()[Lorg/apache/commons/net/nntp/NewsgroupInfo;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.nntp.NNTPClient.listNewsgroups(),main\java\org\apache\commons\net\nntp\NNTPClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,27,1,6,1,3,20,4,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,3.33,2,2,2,1,2,10,53
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,1122,1122,,,listNewNewsgroups(Lorg/apache/commons/net/nntp/NewGroupsOrNewsQuery;)[Lorg/apache/commons/net/nntp/NewsgroupInfo;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.nntp.NNTPClient.listNewNewsgroups(NewGroupsOrNewsQuery),main\java\org\apache\commons\net\nntp\NNTPClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,32,1,9,2,5,22,8,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,2.44,2,2,2,1,2,9,53
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,111,111,,,__parseArticlePointer(Ljava/lang/String;Lorg/apache/commons/net/nntp/ArticleInfo;)V,NO_FIELD,unfixed,315,FP,,Private Method,"org.apache.commons.net.nntp.NNTPClient.__parseArticlePointer(String,ArticleInfo)",main\java\org\apache\commons\net\nntp\NNTPClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,30,0,19,4,10,14,5,3,0,6,9,3,6,3,3,3,3,2,-1,-1,-1,-1,2,-1,2,2,-1,-1,0.74,3,3,3,3,9,9,53
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,1052,1052,,,listNewsgroups(Ljava/lang/String;)[Lorg/apache/commons/net/nntp/NewsgroupInfo;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.nntp.NNTPClient.listNewsgroups(),main\java\org\apache\commons\net\nntp\NNTPClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,27,1,6,1,3,20,4,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,3.33,2,2,2,1,2,9,53
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/ThreadContainer.java,54,79,,,flush()V,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.io.DotTerminatedMessageWriter.flush(),main\java\org\apache\commons\net\io\DotTerminatedMessageWriter.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,13,0,7,1,2,6,1,1,0,1,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.86,1,1,1,1,9,9,10
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/Threader.java,58,94,,,thread(Ljava/lang/Iterable;)Lorg/apache/commons/net/nntp/Threadable;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.nntp.Threader.thread(Iterable<? extends Threadable>),main\java\org\apache\commons\net\nntp\Threader.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,42,9,25,2,21,8,13,19,1,17,25,4,21,8,8,8,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.32,8,8,8,1,16,16,55
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/Threader.java,215,215,,,findRootSet()Lorg/apache/commons/net/nntp/ThreadContainer;,idTable,unfixed,315,FP,,Private Method,org.apache.commons.net.nntp.Threader.findRootSet(),main\java\org\apache\commons\net\nntp\Threader.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,21,1,16,5,12,4,9,4,1,8,12,5,7,4,4,4,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.25,4,4,4,1,2,7,55
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/Threader.java,210,225,,,findRootSet()Lorg/apache/commons/net/nntp/ThreadContainer;,NO_FIELD,unfixed,315,FP,,Private Method,org.apache.commons.net.nntp.Threader.findRootSet(),main\java\org\apache\commons\net\nntp\Threader.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,21,1,16,5,12,4,9,4,1,8,12,5,7,4,4,4,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.25,4,4,4,1,7,7,55
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/Threader.java,211,211,,,findRootSet()Lorg/apache/commons/net/nntp/ThreadContainer;,idTable,unfixed,315,FP,,Private Method,org.apache.commons.net.nntp.Threader.findRootSet(),main\java\org\apache\commons\net\nntp\Threader.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,21,1,16,5,12,4,9,4,1,8,12,5,7,4,4,4,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.25,4,4,4,1,3,7,55
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/Threader.java,103,103,,,buildContainer(Lorg/apache/commons/net/nntp/Threadable;)V,idTable,unfixed,315,FP,,Private Method,org.apache.commons.net.nntp.Threader.buildContainer(Threadable),main\java\org\apache\commons\net\nntp\Threader.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,103,12,68,8,53,24,10,1560,3,33,47,9,38,14,14,19,4,4,-1,-1,-1,-1,3,-1,3,2,-1,-1,0.35,14,14,19,4,3,5,55
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/nntp/Threader.java,102,203,,,buildContainer(Lorg/apache/commons/net/nntp/Threadable;)V,NO_FIELD,unfixed,315,FP,,Private Method,org.apache.commons.net.nntp.Threader.buildContainer(Threadable),main\java\org\apache\commons\net\nntp\Threader.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,103,12,68,8,53,24,10,1560,3,33,47,9,38,14,14,19,4,4,-1,-1,-1,-1,3,-1,3,2,-1,-1,0.35,14,14,19,4,5,5,55
MALICIOUS_CODE,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/ntp/TimeInfo.java,110,110,,,<init>(Lorg/apache/commons/net/ntp/NtpV3Packet;JLjava/util/List;Z)V,NO_FIELD,unfixed,315,FP,,Public Class,org.apache.commons.net.ntp.TimeInfo,main\java\org\apache\commons\net\ntp\TimeInfo.java,2,2,2,1,21,0,10,10,1,2,2,0,-1,0,0,-1,-1,-1,11,6,11,11,0,0,0,11,-1,273,20,127,27,64,130,-1,-1,-1,48,76,26,50,-1,-1,-1,-1,-1,14,14,15,1,-1,1,5,-1,77,45,1.02,27,27,28,11,9,9,9
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/ExtendedPOP3Client.java,80,80,,,auth(Lorg/apache/commons/net/pop3/ExtendedPOP3Client$AUTH_METHOD;Ljava/lang/String;Ljava/lang/String;)Z,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.nntp.NNTP.authinfoPass(String),main\java\org\apache\commons\net\nntp\NNTP.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,21,0,4,2,2,17,2,1,0,2,3,2,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,4.25,1,1,1,1,2,3,3
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3Client.java,409,409,,,listMessages()[Lorg/apache/commons/net/pop3/POP3MessageInfo;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.pop3.POP3Client.listMessages(),main\java\org\apache\commons\net\pop3\POP3Client.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,36,4,13,3,10,21,8,4,1,9,13,4,9,4,4,4,3,2,-1,-1,-1,-1,2,-1,1,2,-1,-1,1.62,4,4,4,3,9,9,29
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3Client.java,480,480,,,listUniqueIdentifiers()[Lorg/apache/commons/net/pop3/POP3MessageInfo;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.pop3.POP3Client.listUniqueIdentifiers(),main\java\org\apache\commons\net\pop3\POP3Client.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,36,4,13,3,10,21,8,4,1,9,13,4,9,4,4,4,3,2,-1,-1,-1,-1,2,-1,1,2,-1,-1,1.62,4,4,4,3,9,9,29
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3Client.java,65,65,,,__parseStatus(Ljava/lang/String;)Lorg/apache/commons/net/pop3/POP3MessageInfo;,NO_FIELD,unfixed,315,FP,,Private Static Method,org.apache.commons.net.pop3.POP3Client.__parseStatus(String),main\java\org\apache\commons\net\pop3\POP3Client.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,28,7,21,3,12,0,5,4,1,10,14,3,11,4,4,4,4,5,-1,-1,-1,-1,4,-1,2,4,-1,-1,0,4,4,4,4,9,9,29
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3Client.java,216,216,,,login(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Z,NO_FIELD,unfixed,315,FP,,Public Method,"org.apache.commons.net.bsd.RLoginClient.rlogin(String,String,String)",main\java\org\apache\commons\net\bsd\RLoginClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,9,0,6,3,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.5,1,1,1,1,2,2,29
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3MessageInfo.java,79,79,,,NO_METHOD,size,unfixed,315,FP,,Public Class,org.apache.commons.net.pop3.POP3MessageInfo,main\java\org\apache\commons\net\pop3\POP3MessageInfo.java,1,1,1,1,8,0,4,3,1,0,0,0,-1,0,0,-1,-1,-1,4,3,4,4,0,1,0,3,-1,62,4,23,8,6,35,-1,-1,-1,9,14,8,6,-1,-1,-1,-1,-1,1,1,1,1,-1,1,0,-1,75,0,1.52,4,4,4,4,5,17,17
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3MessageInfo.java,80,80,,,NO_METHOD,identifier,unfixed,315,FP,,Public Class,org.apache.commons.net.pop3.POP3MessageInfo,main\java\org\apache\commons\net\pop3\POP3MessageInfo.java,1,1,1,1,8,0,4,3,1,0,0,0,-1,0,0,-1,-1,-1,4,3,4,4,0,1,0,3,-1,62,4,23,8,6,35,-1,-1,-1,9,14,8,6,-1,-1,-1,-1,-1,1,1,1,1,-1,1,0,-1,75,0,1.52,4,4,4,4,10,17,17
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3SClient.java,261,261,,,getEnabledCipherSuites()[Ljava/lang/String;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.ftp.FTPSClient.getEnabledCipherSuites(),main\java\org\apache\commons\net\ftp\FTPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,0,5,1,3,6,2,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1.2,2,2,2,1,2,9,23
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3SClient.java,200,200,,,performSSLNegotiation()V,NO_FIELD,unfixed,315,FP,,Private Method,org.apache.commons.net.imap.IMAPSClient.performSSLNegotiation(),main\java\org\apache\commons\net\imap\IMAPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,31,3,23,6,19,5,19,4,1,15,18,5,13,3,3,3,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.22,3,3,3,1,3,5,23
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/pop3/POP3SClient.java,287,287,,,getEnabledProtocols()[Ljava/lang/String;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.ftp.FTPSClient.getEnabledProtocols(),main\java\org\apache\commons\net\ftp\FTPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,0,5,1,3,6,2,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1.2,2,2,2,1,2,9,23
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/smtp/AuthenticatingSMTPClient.java,178,178,,,auth(Lorg/apache/commons/net/smtp/AuthenticatingSMTPClient$AUTH_METHOD;Ljava/lang/String;Ljava/lang/String;)Z,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.nntp.NNTP.authinfoPass(String),main\java\org\apache\commons\net\nntp\NNTP.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,21,0,4,2,2,17,2,1,0,2,3,2,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,4.25,1,1,1,1,2,2,2
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/smtp/SMTPSClient.java,176,176,,,performSSLNegotiation()V,NO_FIELD,unfixed,315,FP,,Private Method,org.apache.commons.net.imap.IMAPSClient.performSSLNegotiation(),main\java\org\apache\commons\net\imap\IMAPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,31,3,23,6,19,5,19,4,1,15,18,5,13,3,3,3,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.22,3,3,3,1,2,5,23
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/smtp/SMTPSClient.java,240,240,,,getEnabledCipherSuites()[Ljava/lang/String;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.ftp.FTPSClient.getEnabledCipherSuites(),main\java\org\apache\commons\net\ftp\FTPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,0,5,1,3,6,2,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1.2,2,2,2,1,2,9,23
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/smtp/SMTPSClient.java,266,266,,,getEnabledProtocols()[Ljava/lang/String;,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.ftp.FTPSClient.getEnabledProtocols(),main\java\org\apache\commons\net\ftp\FTPSClient.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,0,5,1,3,6,2,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1.2,2,2,2,1,2,9,23
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,e2fa6168cdbe958e56d54456e7aa1ecc4b13e4df,src/main/java/org/apache/commons/net/telnet/EchoOptionHandler.java,88,88,,,startSubnegotiationRemote()[I,NO_FIELD,unfixed,315,FP,,Public Method,org.apache.commons.net.telnet.EchoOptionHandler.startSubnegotiationRemote(),main\java\org\apache\commons\net\telnet\EchoOptionHandler.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9,0,4,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.25,1,1,1,1,2,2,6
