categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-all,mark-human,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/resolvers/ResolvePluginsMojo.java,73,73,,,doExecute()V,NO_FIELD,unfixed,276,FP,,Protected Abstract Method,org.apache.maven.plugins.dependency.AbstractDependencyMojo.doExecute,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,2,2,0,4,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,2,0,0,0,0,19,20,43
DODGY_CODE,UC_USELESS_OBJECT,2,17,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/resolvers/ResolvePluginsMojo.java,175,175,,,resolvePluginArtifacts()Ljava/util/Set;,NO_FIELD,unfixed,276,FP,,Protected Method,org.apache.maven.plugins.dependency.resolvers.GoOfflineMojo.resolvePluginArtifacts,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,27,5,16,7,10,6,9,2,0,9,12,7,5,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.38,2,2,2,1,19,23,43
DODGY_CODE,UC_USELESS_OBJECT,2,17,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/tree/TreeMojo.java,390,390,,,buildTree(Lorg/apache/maven/shared/dependency/graph/DependencyNode;Lorg/eclipse/aether/graph/DependencyNode;)Lorg/apache/maven/shared/dependency/graph/DependencyNode;,NO_FIELD,unfixed,276,FP,,Private Method,org.apache.maven.plugins.dependency.tree.TreeMojo.buildTree,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,24,5,19,4,12,0,12,4,1,6,11,5,6,3,3,3,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,3,3,3,1,10,11,12
DODGY_CODE,RV_RETURN_VALUE_IGNORED_INFERRED,2,17,maven-dependency-plugin,d3141e44772eecfcf781a95480eda989173ad222,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/tree/VerboseDependencyGraphBuilder.java,174,174,,,applyDependencyManagementDfs(Ljava/util/Map;Lorg/eclipse/aether/graph/DependencyNode;)V,NO_FIELD,unfixed,199,FP,,Private Method,org.apache.maven.plugins.dependency.tree.VerboseDependencyGraphBuilder.applyDependencyManagementDfs,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,37,2,33,8,19,2,17,18,1,13,21,8,13,6,6,6,1,0,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.06,6,6,6,1,11,13,13
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/utils/DependencyUtil.java,248,248,,,write(Ljava/lang/String;Ljava/io/File;ZLjava/lang/String;)V,NO_FIELD,unfixed,276,FP,,Private Method,org.apache.maven.plugins.dependency.analyze.AbstractAnalyzeMojo.writeDependencyXML,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,43,5,37,3,26,1,16,6,1,22,28,4,24,5,5,5,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.03,5,5,5,1,20,20,25
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/utils/markers/DefaultFileMarkerHandler.java,114,114,,,setMarker()V,NO_FIELD,unfixed,276,FP,,Public Constructor,org.apache.maven.plugins.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,0,4,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.75,1,1,1,1,21,43,43
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/utils/markers/DefaultFileMarkerHandler.java,122,122,,,setMarker()V,NO_FIELD,unfixed,276,FP,,Public Constructor,org.apache.maven.plugins.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,0,4,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.75,1,1,1,1,21,43,43
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/utils/markers/SourcesFileMarkerHandler.java,153,153,,,setMarker()V,NO_FIELD,unfixed,276,FP,,Public Constructor,org.apache.maven.plugins.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,0,4,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.75,1,1,1,1,22,43,43
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,22c11f9f004d2f3cc8d753aa53a14e79560f8ace,src/main/java/org/apache/maven/plugins/dependency/utils/markers/SourcesFileMarkerHandler.java,144,144,,,setMarker()V,NO_FIELD,unfixed,276,FP,,Public Constructor,org.apache.maven.plugins.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,0,4,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.75,1,1,1,1,21,43,43
DODGY_CODE,UUF_UNUSED_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,-1,-1,,,NO_METHOD,reactorProjects,unfixed,40,FP,,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractDependencyMojo,1,1,1,1,12,0,7,4,1,1,1,2,-1,0,0,-1,-1,-1,20,12,20,20,0,1,3,16,-1,372,45,164,41,58,163,-1,-1,-1,53,82,37,45,-1,-1,-1,-1,-1,7,7,8,1,-1,2,3,-1,91,88,0.99,30,30,31,20,10,34,92
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,321,321,,,NO_METHOD,project,unfixed,40,FP,,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractDependencyMojo,1,1,1,1,12,0,7,4,1,1,1,2,-1,0,0,-1,-1,-1,20,12,20,20,0,1,3,16,-1,372,45,164,41,58,163,-1,-1,-1,53,82,37,45,-1,-1,-1,-1,-1,7,7,8,1,-1,2,3,-1,91,88,0.99,30,30,31,20,1,34,92
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,293,293,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,40,FP,,Private Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.silenceUnarchiver,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,19,2,12,2,5,5,5,2,0,3,5,2,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.42,2,2,2,1,4,16,92
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,232,232,,,unpack(Ljava/io/File;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V,NO_FIELD,unfixed,40,FP,,Protected Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.unpack,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,69,10,43,4,24,16,16,12,1,15,21,3,18,7,7,8,1,3,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.37,7,7,8,1,1,6,92
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,157,157,,,NO_METHOD,silent,unfixed,40,FP,,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractDependencyMojo,1,1,1,1,12,0,7,4,1,1,1,2,-1,0,0,-1,-1,-1,20,12,20,20,0,1,3,16,-1,372,45,164,41,58,163,-1,-1,-1,53,82,37,45,-1,-1,-1,-1,-1,7,7,8,1,-1,2,3,-1,91,88,0.99,30,30,31,20,4,34,92
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,293,293,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,40,FP,,Private Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.silenceUnarchiver,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,19,2,12,2,5,5,5,2,0,3,5,2,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.42,2,2,2,1,4,16,92
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,192,192,,,NO_METHOD,outputAbsoluteArtifactFilename,unfixed,40,FP,,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractDependencyMojo,1,1,1,1,12,0,7,4,1,1,1,2,-1,0,0,-1,-1,-1,20,12,20,20,0,1,3,16,-1,372,45,164,41,58,163,-1,-1,-1,53,82,37,45,-1,-1,-1,-1,-1,7,7,8,1,-1,2,3,-1,91,88,0.99,30,30,31,20,4,34,92
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,17,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,105,105,,,resolveArtifactDependencies(Lorg/apache/maven/artifact/Artifact;)Ljava/util/Set;,mavenProjectBuilder,unfixed,40,FP,,Protected Method,org.apache.maven.plugin.dependency.AbstractResolveMojo.resolveArtifactDependencies,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,24,2,9,6,4,13,7,1,0,3,4,3,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.44,1,1,1,1,2,8,24
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,105,105,,,NO_METHOD,mavenProjectBuilder,unfixed,40,FP,,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractResolveMojo,1,1,1,1,24,1,10,12,1,0,0,4,-1,0,0,-1,-1,-1,2,2,2,29,0,0,2,0,-1,75,4,27,15,10,44,-1,-1,-1,11,14,10,4,-1,-1,-1,-1,-1,2,2,2,1,-1,4,1,-1,75,75,1.63,3,3,3,2,3,16,24
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,96,96,,,NO_METHOD,outputFile,unfixed,40,FP,,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractResolveMojo,1,1,1,1,24,1,10,12,1,0,0,4,-1,0,0,-1,-1,-1,2,2,2,29,0,0,2,0,-1,75,4,27,15,10,44,-1,-1,-1,11,14,10,4,-1,-1,-1,-1,-1,2,2,2,1,-1,4,1,-1,75,75,1.63,3,3,3,2,7,16,24
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,172,172,,,checkDependencyManagement()Z,NO_FIELD,unfixed,40,FP,,Private Method,org.apache.maven.plugin.dependency.AnalyzeDepMgt.checkDependencyManagement,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,82,12,58,18,38,12,25,66,2,28,36,17,19,8,8,9,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.21,8,8,9,1,4,10,11
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,121,121,,,checkDependencyManagement()Z,project,unfixed,40,FP,,Private Method,org.apache.maven.plugin.dependency.AnalyzeDepMgt.checkDependencyManagement,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,82,12,58,18,38,12,25,66,2,28,36,17,19,8,8,9,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.21,8,8,9,1,6,10,11
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java,111,111,,,NO_METHOD,analyzer,unfixed,40,FP,,Public Class,org.apache.maven.plugin.dependency.AnalyzeReportMojo,1,1,1,1,8,0,6,1,1,1,1,0,-1,0,0,-1,-1,-1,8,4,8,8,0,0,4,4,-1,159,21,63,18,23,75,-1,-1,-1,23,35,17,18,-1,-1,-1,-1,-1,4,4,5,3,-1,2,1,-1,81,81,1.19,11,11,12,10,2,8,14
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java,111,111,,,executeReport(Ljava/util/Locale;)V,analyzer,unfixed,40,FP,,Public Method,org.apache.maven.plugin.dependency.AnalyzeReportMojo.executeReport,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,34,4,26,5,15,4,9,4,1,11,15,5,10,4,4,5,3,3,-1,-1,-1,-1,2,-1,1,2,-1,-1,0.15,4,4,5,3,2,4,14
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java,168,168,,,getOutputDirectory()Ljava/lang/String;,outputDirectory,unfixed,40,FP,,Public Method,org.apache.maven.plugin.dependency.AbstractFromDependenciesMojo.getOutputDirectory,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,0,4,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.75,1,1,1,1,2,2,14
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java,178,178,,,NO_METHOD,siteRenderer,unfixed,40,FP,,Public Class,org.apache.maven.plugin.dependency.AnalyzeReportMojo,1,1,1,1,8,0,6,1,1,1,1,0,-1,0,0,-1,-1,-1,8,4,8,8,0,0,4,4,-1,159,21,63,18,23,75,-1,-1,-1,23,35,17,18,-1,-1,-1,-1,-1,4,4,5,3,-1,2,1,-1,81,81,1.19,11,11,12,10,2,8,14
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java,95,95,,,executeReport(Ljava/util/Locale;)V,project,unfixed,40,FP,,Public Method,org.apache.maven.plugin.dependency.AnalyzeReportMojo.executeReport,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,34,4,26,5,15,4,9,4,1,11,15,5,10,4,4,5,3,3,-1,-1,-1,-1,2,-1,1,2,-1,-1,0.15,4,4,5,3,2,4,14
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java,101,101,,,NO_METHOD,outputDirectory,unfixed,40,FP,,Public Class,org.apache.maven.plugin.dependency.AnalyzeReportMojo,1,1,1,1,8,0,6,1,1,1,1,0,-1,0,0,-1,-1,-1,8,4,8,8,0,0,4,4,-1,159,21,63,18,23,75,-1,-1,-1,23,35,17,18,-1,-1,-1,-1,-1,4,4,5,3,-1,2,1,-1,81,81,1.19,11,11,12,10,2,8,14
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/AnalyzeReportMojo.java,95,95,,,NO_METHOD,project,unfixed,40,FP,,Public Class,org.apache.maven.plugin.dependency.AnalyzeReportMojo,1,1,1,1,8,0,6,1,1,1,1,0,-1,0,0,-1,-1,-1,8,4,8,8,0,0,4,4,-1,159,21,63,18,23,75,-1,-1,-1,23,35,17,18,-1,-1,-1,-1,-1,4,4,5,3,-1,2,1,-1,81,81,1.19,11,11,12,10,2,8,14
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,20,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,52,570,,,NO_METHOD,NO_FIELD,unfixed,40,FP,,Public Class,org.apache.maven.plugin.dependency.BuildClasspathMojo,2,2,2,1,15,1,10,3,2,1,1,0,-1,0,0,-1,-1,-1,26,13,26,53,0,2,4,20,-1,530,69,294,63,122,167,-1,-1,-1,93,146,57,89,-1,-1,-1,-1,-1,15,15,18,5,-1,4,2,-1,89,89,0.57,52,52,58,30,25,25,68
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,16,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,418,418,,,compare(Ljava/lang/Object;Ljava/lang/Object;)I,NO_FIELD,unfixed,40,FP,,Public Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.compare,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,39,3,27,5,14,9,5,5,1,9,14,5,9,5,5,6,5,7,-1,-1,-1,-1,7,-1,2,7,-1,-1,0.33,5,5,6,5,4,8,68
CORRECTNESS,NP_NULL_PARAM_DEREF,2,8,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,202,202,,,execute()V,NO_FIELD,unfixed,40,FP,,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,22,3,19,3,9,0,6,4,1,6,10,2,8,4,4,6,3,2,-1,-1,-1,-1,2,-1,1,2,-1,-1,0,4,4,6,3,2,6,68
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,16,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,422,422,,,compare(Ljava/lang/Object;Ljava/lang/Object;)I,NO_FIELD,unfixed,40,FP,,Public Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.compare,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,39,3,27,5,14,9,5,5,1,9,14,5,9,5,5,6,5,7,-1,-1,-1,-1,7,-1,2,7,-1,-1,0.33,5,5,6,5,3,8,68
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,331,331,,,storeClasspathFile(Ljava/lang/String;Ljava/io/File;)V,NO_FIELD,unfixed,40,FP,,Private Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.storeClasspathFile,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,41,6,28,3,14,7,7,3,0,7,10,2,8,3,3,3,1,2,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.25,3,3,3,1,3,10,68
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,268,268,,,NO_METHOD,projectHelper,unfixed,40,FP,,Public Class,org.apache.maven.plugin.dependency.BuildClasspathMojo,2,2,2,1,15,1,10,3,2,1,1,0,-1,0,0,-1,-1,-1,26,13,26,53,0,2,4,20,-1,530,69,294,63,122,167,-1,-1,-1,93,146,57,89,-1,-1,-1,-1,-1,15,15,18,5,-1,4,2,-1,89,89,0.57,52,52,58,30,2,25,68
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,229faf142af92873753f307034a7c27c7dfc5412,a91e6e4103b4dff84522b7a6a3632a888073bbf1,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,164,164,,,NO_METHOD,cpFile,unfixed,40,FP,,Public Class,org.apache.maven.plugin.dependency.BuildClasspathMojo,2,2,2,1,15,1,10,3,2,1,1,0,-1,0,0,-1,-1,-1,26,13,26,53,0,2,4,20,-1,530,69,294,63,122,167,-1,-1,-1,93,146,57,89,-1,-1,-1,-1,-1,15,15,18,5,-1,4,2,-1,89,89,0.57,52,52,58,30,3,25,68
