categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-all,mark-human,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/AbstractFileConfiguration.java,554,554,,,save(Ljava/io/OutputStream;Ljava/lang/String;)V,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.save(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,24,1,16,1,7,7,5,4,1,4,7,1,6,3,3,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.44,3,3,3,1,9,10,20
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/CombinedConfiguration.java,172,837,,,NO_METHOD,NO_FIELD,unfixed,208,FP,,Public Class,org.apache.commons.configuration.CombinedConfiguration,main\java\org\apache\commons\configuration\CombinedConfiguration.java,1,1,2,1,17,0,9,7,3,14,14,2,-1,0,5,-1,-1,-1,34,8,34,173,0,2,2,30,-1,940,74,402,96,182,464,-1,-1,-1,150,225,93,132,-1,-1,-1,-1,-1,5,5,6,3,-1,5,3,-1,89,73,1.15,66,66,68,38,8,26,50
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/CombinedConfiguration.java,-1,-1,,,NO_METHOD,configurations,unfixed,208,FP,,Public Class,org.apache.commons.configuration.CombinedConfiguration,main\java\org\apache\commons\configuration\CombinedConfiguration.java,1,1,2,1,17,0,9,7,3,14,14,2,-1,0,5,-1,-1,-1,34,8,34,173,0,2,2,30,-1,940,74,402,96,182,464,-1,-1,-1,150,225,93,132,-1,-1,-1,-1,-1,5,5,6,3,-1,5,3,-1,89,73,1.15,66,66,68,38,14,26,50
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/CombinedConfiguration.java,801,801,,,constructCombinedNode()Lorg/apache/commons/configuration/tree/ConfigurationNode;,NO_FIELD,unfixed,208,FP,,Private Method,org.apache.commons.configuration.CombinedConfiguration.constructCombinedNode(),main\java\org\apache\commons\configuration\CombinedConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,36,1,30,6,17,5,13,6,1,10,15,5,10,5,5,5,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.17,5,5,5,1,18,24,50
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/CombinedConfiguration.java,799,799,,,constructCombinedNode()Lorg/apache/commons/configuration/tree/ConfigurationNode;,NO_FIELD,unfixed,208,FP,,Private Method,org.apache.commons.configuration.CombinedConfiguration.constructCombinedNode(),main\java\org\apache\commons\configuration\CombinedConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,36,1,30,6,17,5,13,6,1,10,15,5,10,5,5,5,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.17,5,5,5,1,17,24,50
I18N,DM_CONVERT_CASE,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/ConfigurationFactory.java,630,630,,,createConfiguration(Lorg/xml/sax/Attributes;)Lorg/apache/commons/configuration/FileConfiguration;,NO_FIELD,unfixed,208,FP,,Protected Method,org.apache.commons.configuration.ConfigurationFactory.FileConfigurationFactory.createConfiguration(Attributes),main\java\org\apache\commons\configuration\ConfigurationFactory.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,0,4,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.75,1,1,1,1,9,20,20
I18N,DM_CONVERT_CASE,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/ConfigurationFactory.java,588,588,,,createConfiguration(Lorg/xml/sax/Attributes;)Lorg/apache/commons/configuration/FileConfiguration;,NO_FIELD,unfixed,208,FP,,Protected Method,org.apache.commons.configuration.ConfigurationFactory.FileConfigurationFactory.createConfiguration(Attributes),main\java\org\apache\commons\configuration\ConfigurationFactory.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,0,4,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.75,1,1,1,1,9,20,20
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,486,486,,,locate(Lorg/apache/commons/configuration/FileSystem;Ljava/lang/String;Ljava/lang/String;)Ljava/net/URL;,NO_FIELD,unfixed,208,FP,,Public Static Method,"org.apache.commons.configuration.ConfigurationUtils.locate(FileSystem,String,String)",main\java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,100,10,74,6,37,17,13,578,3,20,35,6,29,15,15,18,1,4,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.23,15,15,18,1,8,10,35
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,84,84,,,dump(Lorg/apache/commons/configuration/Configuration;Ljava/io/PrintStream;)V,NO_FIELD,unfixed,208,FP,,Public Static Method,"org.apache.commons.configuration.ConfigurationUtils.dump(Configuration,PrintStream)",main\java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,4,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.5,1,1,1,1,8,12,35
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DataConfiguration.java,-1,-1,,,NO_METHOD,configuration,unfixed,208,FP,,Public Class,org.apache.commons.configuration.DataConfiguration,main\java\org\apache\commons\configuration\DataConfiguration.java,1,1,1,1,18,0,7,11,2,2,2,0,-1,0,3,-1,-1,-1,96,1,96,183,0,2,1,93,-1,1954,128,710,137,266,1116,-1,-1,-1,199,344,142,202,-1,-1,-1,-1,-1,11,11,16,4,-1,3,5,-1,90,19,1.57,146,146,160,111,13,16,16
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,235,235,,,getProperty(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.getProperty(String),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,0,8,1,3,0,3,1,0,2,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,5,15,100
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,539,539,,,clear()V,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractConfiguration.clear(),main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,42,2,38,4,19,2,8,13,1,11,18,4,14,6,6,7,1,1,-1,-1,-1,-1,0,-1,4,0,-1,-1,0.05,6,6,7,1,9,10,100
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,12,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,305,305,,,addPropertyDirect(Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,208,FP,,Protected Abstract Method,"org.apache.commons.configuration.AbstractConfiguration.addPropertyDirect(String,Object)",main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,8,0,1,1,0,7,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,7,0,0,0,0,10,10,100
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,386,386,,,isEmpty()Z,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.isEmpty(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,0,8,1,3,0,3,1,0,2,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,11,15,100
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,595,595,,,getKeys()Ljava/util/Iterator;,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractConfiguration.getKeys(String),main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,0,4,1,1,7,3,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.75,1,1,1,1,9,15,100
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,228,228,,,getProperty(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.getProperty(String),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,0,8,1,3,0,3,1,0,2,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,10,15,100
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,448,448,,,containsKey(Ljava/lang/String;)Z,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.containsKey(String),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,0,8,1,3,0,3,1,0,2,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,5,15,100
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,492,492,,,clearPropertyDirect(Ljava/lang/String;)V,NO_FIELD,unfixed,208,FP,,Protected Method,org.apache.commons.configuration.AbstractConfiguration.clearPropertyDirect(String),main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,3,1,0,9,0,1,0,0,1,1,0,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3,1,1,1,1,9,10,100
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,441,441,,,containsKey(Ljava/lang/String;)Z,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.containsKey(String),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,0,8,1,3,0,3,1,0,2,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,10,15,100
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,589,589,,,getKeys()Ljava/util/Iterator;,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractConfiguration.getKeys(String),main\java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,0,4,1,1,7,3,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1.75,1,1,1,1,5,15,100
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,392,392,,,isEmpty()Z,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.isEmpty(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,0,8,1,3,0,3,1,0,2,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,5,15,100
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,6c3aa1fef8e84f49e2f9c3cb1f6a4ed69fa17b36,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DefaultConfigurationBuilder.java,-1,-1,,,NO_METHOD,providers,unfixed,202,FP,,Public Class,org.apache.commons.configuration.DefaultConfigurationBuilder,main\java\org\apache\commons\configuration\DefaultConfigurationBuilder.java,1,1,1,1,18,0,10,7,2,26,26,0,-1,0,39,-1,-1,-1,26,3,26,261,0,5,10,11,-1,1710,133,729,246,345,849,-1,-1,-1,241,363,180,183,-1,-1,-1,-1,-1,5,5,5,4,-1,6,3,-1,89,75,1.16,51,51,51,29,8,12,30
I18N,DM_CONVERT_CASE,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DefaultConfigurationBuilder.java,1649,1649,,,createBeanInstance(Ljava/lang/Class;Lorg/apache/commons/configuration/beanutils/BeanDeclaration;)Ljava/lang/Object;,NO_FIELD,unfixed,208,FP,,Protected Method,"org.apache.commons.configuration.DefaultConfigurationBuilder.FileExtensionConfigurationProvider.createBeanInstance(Class,BeanDeclaration)",main\java\org\apache\commons\configuration\DefaultConfigurationBuilder.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,24,0,15,4,7,9,9,2,0,3,5,2,3,2,2,3,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.6,2,2,3,1,5,9,30
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DefaultConfigurationBuilder.java,1287,1287,,,createBean(Ljava/lang/Class;Lorg/apache/commons/configuration/beanutils/BeanDeclaration;Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,unfixed,208,FP,,Public Method,"org.apache.commons.configuration.DefaultConfigurationBuilder.ConfigurationBeanFactory.createBean(Class,BeanDeclaration,Object)",main\java\org\apache\commons\configuration\DefaultConfigurationBuilder.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,70,2,49,6,27,19,16,16,1,11,17,4,13,7,7,7,5,6,-1,-1,-1,-1,4,-1,4,4,-1,-1,0.39,7,7,7,5,4,9,30
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DefaultFileSystem.java,165,165,,,getPath(Ljava/io/File;Ljava/net/URL;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,208,FP,,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.getPath(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,13,0,4,1,1,9,5,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,2.25,1,1,1,1,5,6,16
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DefaultFileSystem.java,288,288,,,createPath(Ljava/io/File;)V,NO_FIELD,unfixed,208,FP,,Private Method,org.apache.commons.configuration.DefaultFileSystem.createPath(File),main\java\org\apache\commons\configuration\DefaultFileSystem.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,20,0,14,2,5,6,3,4,1,2,6,2,4,4,4,5,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.43,4,4,5,1,5,10,16
BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,55,867,,,NO_METHOD,NO_FIELD,unfixed,208,FP,,Public Class,org.apache.commons.configuration.DynamicCombinedConfiguration,main\java\org\apache\commons\configuration\DynamicCombinedConfiguration.java,1,1,1,1,7,0,5,1,1,8,8,0,-1,0,1,-1,-1,-1,83,7,83,256,0,1,1,81,-1,836,103,537,127,195,196,-1,-1,-1,168,287,127,160,-1,-1,-1,-1,-1,8,8,8,1,-1,6,3,-1,95,46,0.36,110,110,110,83,6,28,42
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,-1,-1,,,NO_METHOD,localSubst,unfixed,208,FP,,Public Class,org.apache.commons.configuration.DynamicCombinedConfiguration,main\java\org\apache\commons\configuration\DynamicCombinedConfiguration.java,1,1,1,1,7,0,5,1,1,8,8,0,-1,0,1,-1,-1,-1,83,7,83,256,0,1,1,81,-1,836,103,537,127,195,196,-1,-1,-1,168,287,127,160,-1,-1,-1,-1,-1,8,8,8,1,-1,6,3,-1,95,46,0.36,110,110,110,83,14,28,42
CORRECTNESS,UR_UNINIT_READ_CALLED_FROM_SUPER_CONSTRUCTOR,2,10,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,318,318,,,setRootNode(Lorg/apache/commons/configuration/tree/ConfigurationNode;)V,configs,unfixed,208,FP,,Public Method,org.apache.commons.configuration.DynamicCombinedConfiguration.setRootNode(ConfigurationNode),main\java\org\apache\commons\configuration\DynamicCombinedConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,0,11,1,4,0,2,2,0,2,4,1,3,2,2,2,1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,8,10,42
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/HierarchicalConfiguration.java,-1,-1,,,NO_METHOD,val$viewNode,unfixed,208,FP,,Public Class,org.apache.commons.configuration.HierarchicalConfiguration,main\java\org\apache\commons\configuration\HierarchicalConfiguration.java,1,1,2,1,20,0,10,10,3,14,14,4,-1,4,5,-1,-1,-1,44,3,48,135,1,2,17,28,-1,1712,125,745,165,330,842,-1,-1,-1,277,405,181,224,-1,-1,-1,-1,-1,8,8,8,3,-1,3,3,-1,93,56,1.13,94,94,97,50,16,31,31
BAD_PRACTICE,SE_INNER_CLASS,3,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/HierarchicalConfiguration.java,492,497,,,NO_METHOD,NO_FIELD,unfixed,208,FP,,Public Class,org.apache.commons.configuration.HierarchicalConfiguration,main\java\org\apache\commons\configuration\HierarchicalConfiguration.java,1,1,2,1,20,0,10,10,3,14,14,4,-1,4,5,-1,-1,-1,44,3,48,135,1,2,17,28,-1,1712,125,745,165,330,842,-1,-1,-1,277,405,181,224,-1,-1,-1,-1,-1,8,8,8,3,-1,3,3,-1,93,56,1.13,94,94,97,50,15,31,31
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/HierarchicalConfiguration.java,-1,-1,,,NO_METHOD,rootNode,unfixed,208,FP,,Public Class,org.apache.commons.configuration.HierarchicalConfiguration,main\java\org\apache\commons\configuration\HierarchicalConfiguration.java,1,1,2,1,20,0,10,10,3,14,14,4,-1,4,5,-1,-1,-1,44,3,48,135,1,2,17,28,-1,1712,125,745,165,330,842,-1,-1,-1,277,405,181,224,-1,-1,-1,-1,-1,8,8,8,3,-1,3,3,-1,93,56,1.13,94,94,97,50,16,31,31
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,fa910376536ea5a906d3a49a9d87603b11cf5133,src/main/java/org/apache/commons/configuration/HierarchicalConfiguration.java,492,497,,,NO_METHOD,NO_FIELD,unfixed,208,FP,,Public Class,org.apache.commons.configuration.HierarchicalConfiguration,main\java\org\apache\commons\configuration\HierarchicalConfiguration.java,1,1,2,1,20,0,10,10,3,14,14,4,-1,4,5,-1,-1,-1,44,3,48,135,1,2,17,28,-1,1712,125,745,165,330,842,-1,-1,-1,277,405,181,224,-1,-1,-1,-1,-1,8,8,8,3,-1,3,3,-1,93,56,1.13,94,94,97,50,15,31,31
