categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,location_count,method_count,file_count,mark-vtype,mark-category,mark-all
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,287a30307a5a94e337f923c053c1b872e2899734,2bf652bed1a60e8bd7c2e2e47b7d0d1bfd66df0c,src/java/org/apache/commons/configuration/beanutils/ConfigurationDynaBean.java,145,145,ab8534081cedfc9f3644e4da527516e8ea8fca6f,src/java/org/apache/commons/configuration/beanutils/ConfigurationDynaBean.java,set(Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,fixed,8,5,35,35,TP,TP,TP
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,1a5fdcabe57feaf0098989cb7159309efb59a8d5,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,542,542,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,clear()V,NO_FIELD,fixed,116,11,12,128,TP,TP,TP
PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,20,commons-configuration,e0888d8afc1598a0e2b801d34023ba81ede32ee3,c0bb46e271e08a8193d5e56cb29729e4466687f8,src/main/java/org/apache/commons/configuration2/io/FileLocator.java,375,375,04abfcc75a5c76be18c8f8174193904fbe1852e7,src/main/java/org/apache/commons/configuration2/io/FileLocator.java,sourceURLAsString()Ljava/lang/String;,NO_FIELD,unfixed,317,1,4,4,TP,TP,TP
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,16,commons-configuration,a3533f91fc22d286131cf475de6bdad498a3c8d3,13d0cd190180c7af98d81c9ed6457d745e2c7ae4,src/main/java/org/apache/commons/configuration2/resolver/CatalogResolver.java,427,427,102a2dd7cf9b947100359af15f99d152998d299d,src/main/java/org/apache/commons/configuration2/resolver/CatalogResolver.java,loadSystemCatalogs()V,NO_FIELD,fixed,217,4,31,80,TP,TP,TP
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,e79611cd762654822d884a9cd481e80675fc7413,e79611cd762654822d884a9cd481e80675fc7413,src/java/org/apache/commons/configuration/ConfigurationUtils.java,381,381,999008177a1bb551c0cad9b6a665a1e346741df5,src/java/org/apache/commons/configuration/ConfigurationUtils.java,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,unfixed,2,36,169,198,TP,TP,TP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,d24ccd06f28cb3640a8d0193e42760dacb5c9a2d,src/main/java/org/apache/commons/configuration/PropertyConverter.java,822,822,83c6156f0035e6627be371de0cec22a315337434,src/main/java/org/apache/commons/configuration/PropertyConverter.java,toEnum(Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object;,NO_FIELD,unfixed,91,1,1,80,TP,TP,TP
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,4664198b9430083507380e9e6b1161e89fe0193f,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,1088,1088,b43a1cdfceefec0e27290a25b58051d88355465a,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,convertToXMLNode(Lorg/apache/commons/configuration/tree/ConfigurationNode;)Lorg/apache/commons/configuration/XMLConfiguration$XMLNode;,NO_FIELD,unfixed,299,1,11,79,TP,TP,TP
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,f0bc45b22638eb192fcf55391d2ef6fc35d26872,1f61e04eb01ab94124afd0cee797e08b8a531abd,src/java/org/apache/commons/configuration/ConfigurationUtils.java,359,359,e79611cd762654822d884a9cd481e80675fc7413,src/java/org/apache/commons/configuration/ConfigurationUtils.java,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,unfixed,17,18,169,198,TP,TP,TP
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,11,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,314b529dcdc0015b18b3453c422d36f46883bc40,src/main/java/org/apache/commons/configuration/reloading/VFSFileChangedReloadingStrategy.java,82,82,17af67920d08fa3b8a7799014a07af1c7361fd11,src/main/java/org/apache/commons/configuration/reloading/VFSFileChangedReloadingStrategy.java,init()V,configuration,unfixed,102,12,12,12,TP,TP,TP
PERFORMANCE,URF_UNREAD_FIELD,3,20,commons-configuration,ed27fcba843f1bca9a9513e62ced195f33f869b2,ed27fcba843f1bca9a9513e62ced195f33f869b2,src/java/org/apache/commons/configuration/VFSFileSystem.java,92,92,84c0cf32dcbb7ddcde8b6d5437c3e415a0138d72,src/java/org/apache/commons/configuration/VFSFileSystem.java,NO_METHOD,httpBuilder,fixed,1,1,6,23,TP,TP,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-configuration,98e189186f6a0a2b684911f162f0c8ec98a81c8d,c0bb46e271e08a8193d5e56cb29729e4466687f8,src/main/java/org/apache/commons/configuration2/builder/combined/CombinedConfigurationBuilder.java,1227,1227,04abfcc75a5c76be18c8f8174193904fbe1852e7,src/main/java/org/apache/commons/configuration2/builder/combined/CombinedConfigurationBuilder.java,NO_METHOD,sourceData,unfixed,343,6,22,22,TP,TP,TP
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,55f62e3f0a761ba60300f70285d10b038092c36f,0c6837581dd42a8b972be6a9b2a5c6364ec1d5d5,src/main/java/org/apache/commons/configuration2/io/FileLocatorUtils.java,568,568,13d0cd190180c7af98d81c9ed6457d745e2c7ae4,src/main/java/org/apache/commons/configuration2/io/FileLocatorUtils.java,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,fixed,0,33,64,64,TP,TP,TP
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,8b26e6e61591b88eca53c660e3931871f2e11dd2,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,181,216,907c8a22f396f3561e2065ec57fee33cc2313bb0,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,Array()Ljava/util/List;,NO_FIELD,unfixed,7,4,14,159,TP,TP,TP
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-configuration,a3533f91fc22d286131cf475de6bdad498a3c8d3,1061c797cd90c9096717383f13cf378444bce626,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,381,381,a606523ee9b6715ad4d976c8a507fbff964638ed,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,toDouble(Ljava/lang/Object;)Ljava/lang/Double;,NO_FIELD,unfixed,1475,1,18,73,TP,TP,TP
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,1a5fdcabe57feaf0098989cb7159309efb59a8d5,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,495,495,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,clearPropertyDirect(Ljava/lang/String;)V,NO_FIELD,fixed,116,11,12,128,TP,TP,TP
BAD_PRACTICE,SE_NO_SUITABLE_CONSTRUCTOR,1,14,commons-configuration,08f67d612fef14178aa5a3617c215eb23e0d98a8,439052e16162d02d62b97f8e8ee978ef7d52089f,src/main/java/org/apache/commons/configuration/BaseHierarchicalConfiguration.java,55,712,a243755cd2cdd3451d095f89e919c512c44eea9a,src/main/java/org/apache/commons/configuration/BaseHierarchicalConfiguration.java,NO_METHOD,NO_FIELD,fixed,50,25,42,47,TP,TP,TP
I18N,DM_CONVERT_CASE,3,20,commons-configuration,ed27fcba843f1bca9a9513e62ced195f33f869b2,ed27fcba843f1bca9a9513e62ced195f33f869b2,src/java/org/apache/commons/configuration/VFSFileSystem.java,404,404,84c0cf32dcbb7ddcde8b6d5437c3e415a0138d72,src/java/org/apache/commons/configuration/VFSFileSystem.java,setProperty(Lorg/apache/commons/vfs/FileSystemConfigBuilder;Lorg/apache/commons/vfs/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,1,1,4,23,TP,TP,TP
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,287a30307a5a94e337f923c053c1b872e2899734,2bf652bed1a60e8bd7c2e2e47b7d0d1bfd66df0c,src/java/org/apache/commons/configuration/beanutils/ConfigurationDynaBean.java,105,105,ab8534081cedfc9f3644e4da527516e8ea8fca6f,src/java/org/apache/commons/configuration/beanutils/ConfigurationDynaBean.java,set(Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,fixed,8,5,35,35,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,89abc5c6325104bcd6831dca996612b75647f6b8,b5c143bf0dd5dbc911d622d1d6a26c9b7e54ea12,src/java/org/apache/commons/configuration/HierarchicalConfiguration.java,423,427,982df87ea1069fc7f54c0bf071b4c9bf622826ad,src/java/org/apache/commons/configuration/HierarchicalConfiguration.java,NO_METHOD,NO_FIELD,unfixed,78,2,37,37,TP,TP,TP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,98e189186f6a0a2b684911f162f0c8ec98a81c8d,c0bb46e271e08a8193d5e56cb29729e4466687f8,src/main/java/org/apache/commons/configuration2/plist/XMLPropertyListConfiguration.java,254,254,04abfcc75a5c76be18c8f8174193904fbe1852e7,src/main/java/org/apache/commons/configuration2/plist/XMLPropertyListConfiguration.java,read(Ljava/io/Reader;)V,NO_FIELD,unfixed,343,14,22,83,TP,TP,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,2,16,commons-configuration,a3533f91fc22d286131cf475de6bdad498a3c8d3,9c3b1ac386c73ec6a99c84958b9ddef9e7d335b3,src/main/java/org/apache/commons/configuration2/io/VFSFileSystem.java,345,345,0c6837581dd42a8b972be6a9b2a5c6364ec1d5d5,src/main/java/org/apache/commons/configuration2/io/VFSFileSystem.java,setProperty(Lorg/apache/commons/vfs2/FileSystemConfigBuilder;Lorg/apache/commons/vfs2/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,fixed,217,9,47,90,TP,TP,TP
BAD_PRACTICE,SE_INNER_CLASS,3,19,commons-configuration,08f67d612fef14178aa5a3617c215eb23e0d98a8,439052e16162d02d62b97f8e8ee978ef7d52089f,src/main/java/org/apache/commons/configuration/BaseHierarchicalConfiguration.java,144,155,a243755cd2cdd3451d095f89e919c512c44eea9a,src/main/java/org/apache/commons/configuration/BaseHierarchicalConfiguration.java,NO_METHOD,NO_FIELD,unfixed,50,1,42,47,TP,TP,TP
