categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life time
PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,20,commons-configuration,09e2fe28c098908ab80bdfc68f5e971d70c7ddaa,09e2fe28c098908ab80bdfc68f5e971d70c7ddaa,src/main/java/org/apache/commons/configuration2/JSONConfiguration.java,74,83,e532c2a634be7155b8850332a4b637107ed4e2f1,src/main/java/org/apache/commons/configuration2/JSONConfiguration.java,readFully(Ljava/io/Reader;)Ljava/lang/String;,NO_FIELD,fixed,0
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,1a5fdcabe57feaf0098989cb7159309efb59a8d5,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,229,229,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,getProperty(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,fixed,116
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,a3533f91fc22d286131cf475de6bdad498a3c8d3,88c71f516ee5a3ee03e1eddd4e954d1356be6570,src/main/java/org/apache/commons/configuration2/interpol/ExprLookup.java,262,266,63bb3e88d13e6447f64bac47fcfd71b60c5a4c3e,src/main/java/org/apache/commons/configuration2/interpol/ExprLookup.java,NO_METHOD,NO_FIELD,fixed,1825
CORRECTNESS,UR_UNINIT_READ,3,6,commons-configuration,56b101ebe49e75321f8ba9b687180618443f3eb7,c41cdd7c60f9460a90e402ec87b46b9290c0f5fd,src/main/java/org/apache/commons/configuration2/PropertiesConfiguration.java,258,258,f57f93c23781feb6364ad04f71f8f23bf354f1c1,src/main/java/org/apache/commons/configuration2/PropertiesConfiguration.java,<init>(Ljava/io/File;)V,layout,fixed,38
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,18,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,d96d8be57a20af9bdb57526d948d688695f68be5,src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,227,227,a4aad006d717e90f376517017065aafe21c63317,src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,save(Ljava/io/Writer;)V,NO_FIELD,fixed,101
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-configuration,98e189186f6a0a2b684911f162f0c8ec98a81c8d,c0bb46e271e08a8193d5e56cb29729e4466687f8,src/main/java/org/apache/commons/configuration2/tree/xpath/ConfigurationNodePointerFactory.java,107,107,04abfcc75a5c76be18c8f8174193904fbe1852e7,src/main/java/org/apache/commons/configuration2/tree/xpath/ConfigurationNodePointerFactory.java,createNodePointer(Lorg/apache/commons/jxpath/ri/model/NodePointer;Lorg/apache/commons/jxpath/ri/QName;Ljava/lang/Object;)Lorg/apache/commons/jxpath/ri/model/NodePointer;,NO_FIELD,fixed,343
PERFORMANCE,DM_FP_NUMBER_CTOR,3,20,commons-configuration,98e189186f6a0a2b684911f162f0c8ec98a81c8d,799ca303058cce9e7c28e857896568f5dcde5706,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,338,338,94691c7bb045545a3cc5ec7744d50dc69eae8456,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,toFloat(Ljava/lang/Object;)Ljava/lang/Float;,NO_FIELD,fixed,343
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-configuration,e8f7638f870ab6f86b57feaf6ad157b76bab1d69,5e55a95bf8108dbb6bc6e2a0df598838edb6e82a,src/java/org/apache/commons/configuration/CombinedConfiguration.java,717,717,02a28021041977904fba631de4014db04b1ded37,src/java/org/apache/commons/configuration/CombinedConfiguration.java,performReloadCheck()V,NO_FIELD,fixed,189
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,62b28cff4ae93c871d86294ef36c77bd0a27a67d,dae3632588f653456185f8e5f16464bc28b44ec8,src/main/java/org/apache/commons/configuration/SubnodeConfiguration.java,335,335,c06375461998d40ceb07e4eca6e66afef5616dfe,src/main/java/org/apache/commons/configuration/SubnodeConfiguration.java,validateRootNode()V,NO_FIELD,fixed,78
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,08f67d612fef14178aa5a3617c215eb23e0d98a8,439052e16162d02d62b97f8e8ee978ef7d52089f,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,-1,-1,a243755cd2cdd3451d095f89e919c512c44eea9a,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,NO_METHOD,localSubst,fixed,50
