categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life time
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-codec,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,cc17109d2cce8ca52f484dde84c38f8ae51a2f63,src/java/org/apache/commons/codec/language/bm/Languages.java,222,222,c35dcd2b488f4d2368d8db6d0f92c27b03794cc8,src/java/org/apache/commons/codec/language/bm/Languages.java,restrictTo(Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;)Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;,NO_FIELD,fixed,3
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,b0abc067a8a5110211c4aaccc360f5087a78d3d5,src/main/java/org/apache/commons/codec/language/Metaphone.java,147,309,031beb1467137e9ded0980767e51cea8c7cdfb69,src/main/java/org/apache/commons/codec/language/Metaphone.java,metaphone(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,fixed,542
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,5cd45cca92b4ba31d55f2e5d28aacf2a5d3fca22,f424976a31abcc77c7bd1ce558437e04c7fe68f5,src/main/java/org/apache/commons/codec/binary/Base32.java,321,350,3f41cf1609fae7c8848beb0655bcf67132c7a277,src/main/java/org/apache/commons/codec/binary/Base32.java,decode([BII)V,NO_FIELD,fixed,1
DODGY_CODE,SA_FIELD_DOUBLE_ASSIGNMENT,2,17,commons-codec,e2df85024e2ab99645a788b4b2836ba1cfdb87f5,ce8a31b1ce8a1a555642b4e05387a5b6b414a688,src/java/org/apache/commons/codec/binary/Base64.java,437,437,16541c65bc50f8f303000c727469af7121df2237,src/java/org/apache/commons/codec/binary/Base64.java,decode([BII)V,modulus,fixed,1
DODGY_CODE,SA_FIELD_DOUBLE_ASSIGNMENT,2,17,commons-codec,0309db6bdcc133c4f6ad871c28fbe468df8f6c55,9ac451e968c2e582716af59c3c1a06208a9b213a,src/java/org/apache/commons/codec/binary/Base64.java,429,429,56730f9160d3917e180dcbdc2cf133e7a5da0b7f,src/java/org/apache/commons/codec/binary/Base64.java,decode([BII)V,modulus,fixed,0
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,0a7bbe29d8ecc70ecb84c7f515ffc2e9394b0a75,0a7bbe29d8ecc70ecb84c7f515ffc2e9394b0a75,src/main/java/org/apache/commons/codec/binary/Base64.java,449,459,5cd45cca92b4ba31d55f2e5d28aacf2a5d3fca22,src/main/java/org/apache/commons/codec/binary/Base64.java,decode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,NO_FIELD,fixed,1
CORRECTNESS,VA_FORMAT_STRING_BAD_CONVERSION_FROM_ARRAY,1,7,commons-codec,28e7813133a8de8ded191fb6e010123a8e087cd9,63687e70f21639a9a3105a502b58846368733442,src/main/java/org/apache/commons/codec/binary/BaseNCodec.java,101,101,b4eba75157d30e86192af55697591e0f2f6ef354,src/main/java/org/apache/commons/codec/binary/BaseNCodec.java,toString()Ljava/lang/String;,buffer,fixed,217
CORRECTNESS,VA_FORMAT_STRING_BAD_CONVERSION_FROM_ARRAY,1,7,commons-codec,82d967a3f9e3d4c1927ff682d0df7a09399df7b6,b120a8574071197ee494c6f272bf0f4d2e93c2c5,src/main/java/org/apache/commons/codec/digest/Digest.java,119,119,e8c09f05be1310ea2ded05bdd808c46a1e4485e2,src/main/java/org/apache/commons/codec/digest/Digest.java,toString()Ljava/lang/String;,args,fixed,0
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-codec,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,src/java/org/apache/commons/codec/language/bm/Languages.java,144,144,fee232d8cd73010fdcfee15ef1d3cb54a716a437,src/java/org/apache/commons/codec/language/bm/Languages.java,NO_METHOD,NO_LANGUAGES,fixed,0
DODGY_CODE,INT_VACUOUS_BIT_OPERATION,2,17,commons-codec,4008ff9e49715f77cd6ac956b358160b7e416e69,fc393f7bdf6c971cb0dcd977d3015ad5ce524149,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,417,417,ace1dc41eb128bc0de794b376f446d276f80ef72,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,desSetKey([B)[I,NO_FIELD,fixed,134
