categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-vtype
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,224,224,,,unpack(Ljava/io/File;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;)V,NO_FIELD,unfixed,364,FP
DODGY_CODE,UUF_UNUSED_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,-1,-1,,,NO_METHOD,reactorProjects,unfixed,364,UNKNOWN
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,283,283,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,364,UNKNOWN
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,283,283,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,364,UNKNOWN
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractFromDependenciesMojo.java,98,98,,,execute()V,outputDirectory,unfixed,364,FP
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,17,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,116,116,,,resolveArtifactDependencies(Lorg/apache/maven/artifact/Artifact;)Ljava/util/Set;,mavenProjectBuilder,unfixed,364,FP
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,97,97,,,NO_METHOD,appendOutput,unfixed,364,FP
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,233a104cb9371a8d41943c0bc5e6f57af572d532,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,83,83,,,NO_METHOD,outputFile,unfixed,23,UNKNOWN
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,116,116,,,NO_METHOD,mavenProjectBuilder,unfixed,364,FP
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,120,120,,,checkDependencyManagement()Z,project,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDuplicateMojo.java,70,70,,,NO_METHOD,project,unfixed,364,FP
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDuplicateMojo.java,70,70,,,execute()V,project,unfixed,364,FP
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,319,319,,,storeClasspathFile(Ljava/lang/String;Ljava/io/File;)V,NO_FIELD,unfixed,364,FP
CORRECTNESS,NP_NULL_PARAM_DEREF,2,8,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,191,191,,,execute()V,NO_FIELD,unfixed,364,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,359,359,,,readClasspathFile()Ljava/lang/String;,NO_FIELD,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,252,252,,,NO_METHOD,projectHelper,unfixed,364,FP
BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,294,294,,,isUpdToDate(Ljava/lang/String;)Z,NO_FIELD,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,168,168,,,NO_METHOD,cpFile,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,314,314,,,storeClasspathFile(Ljava/lang/String;Ljava/io/File;)V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,20,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,55,533,,,NO_METHOD,NO_FIELD,unfixed,364,UNKNOWN
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,220,220,,,NO_METHOD,outputFilterFile,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,179,179,,,NO_METHOD,attach,unfixed,364,FP
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,252,252,,,attachFile(Ljava/lang/String;)V,projectHelper,unfixed,364,FP
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,14,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,163,163,,,installBaseSnapshot(Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/repository/ArtifactRepository;)V,installer,unfixed,364,FP
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,99,99,,,execute()V,repositoryLayouts,unfixed,364,FP
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,14,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,136,136,,,installArtifact(Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/repository/ArtifactRepository;)V,installer,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,98,98,,,NO_METHOD,repositoryLayouts,unfixed,364,FP
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,131,131,,,NO_METHOD,installer,unfixed,364,FP
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,96,96,,,NO_METHOD,repositoryFactory,unfixed,364,FP
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,14,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,96,96,,,execute()V,repositoryFactory,unfixed,364,FP
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/PropertiesMojo.java,66,66,,,NO_METHOD,project,unfixed,364,FP
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,14,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/PropertiesMojo.java,66,66,,,execute()V,project,unfixed,364,FP
DODGY_CODE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,13,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,456,456,,,findDeleteTarget(Lorg/apache/maven/artifact/Artifact;)Ljava/io/File;,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,387,387,,,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,NO_FIELD,unfixed,364,FP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,maven-dependency-plugin,5e3132dd469ea9917eef413c5b2f59fbb263ecba,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,260,263,,,NO_METHOD,NO_FIELD,unfixed,250,UNKNOWN
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,18,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,418,418,,,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,NO_FIELD,unfixed,364,UNKNOWN
CORRECTNESS,NP_NULL_ON_SOME_PATH,2,8,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/TreeMojo.java,506,506,,,containsVersion(Lorg/apache/maven/artifact/versioning/VersionRange;Lorg/apache/maven/artifact/versioning/ArtifactVersion;)Z,NO_FIELD,unfixed,364,UNKNOWN
CORRECTNESS,MF_CLASS_MASKS_FIELD,2,8,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,-1,-1,,,NO_METHOD,reactorProjects,unfixed,364,FP
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,302,302,,,NO_METHOD,reactorProjects,unfixed,364,FP
CORRECTNESS,NP_UNWRITTEN_FIELD,3,11,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,436,436,,,getLocal()Lorg/apache/maven/artifact/repository/ArtifactRepository;,artifactRepositoryManager,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,167,167,,,getProcessedArtifactItems(Z)Ljava/util/List;,NO_FIELD,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,435,435,,,NO_METHOD,artifactRepositoryManager,unfixed,364,FP
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolveDependenciesMojo.java,70,70,,,NO_METHOD,outputScope,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,104,104,,,NO_METHOD,excludeTransitive,unfixed,364,FP
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,87,87,,,execute()V,NO_FIELD,unfixed,364,FP
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,186,186,,,NO_METHOD,remotePluginRepositories,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,85,85,,,execute()V,NO_FIELD,unfixed,364,FP
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,197,197,,,write(Ljava/lang/String;Ljava/io/File;ZLorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,191,191,,,write(Ljava/lang/String;Ljava/io/File;ZLorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,137,137,,,setMarker()V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,118,118,,,setMarker()V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,110,110,,,setMarker()V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,137,137,,,setMarker()V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,150,150,,,setMarker()V,NO_FIELD,unfixed,364,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,146,146,,,setMarker()V,NO_FIELD,unfixed,364,FP
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,maven-dependency-plugin,78be8140011c511bad2d7cbcb0cdafe47cb9f102,dd79fc9c3b5342d09a4e4ba7e485e328129881d2,src/main/java/org/apache/maven/plugin/dependency/utils/translators/ClassifierTypeTranslator.java,59,59,,,translate(Ljava/util/Set;Lorg/apache/maven/plugin/logging/Log;)Ljava/util/Set;,NO_FIELD,unfixed,364,FP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/AbstractDependencyMojo.java,342,342,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,760,UNKNOWN
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/AbstractDependencyMojo.java,276,276,,,unpack(Lorg/apache/maven/artifact/Artifact;Ljava/lang/String;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;[Lorg/codehaus/plexus/components/io/filemappers/FileMapper;)V,archiverManager,unfixed,760,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/AbstractDependencyMojo.java,253,253,,,unpack(Lorg/apache/maven/artifact/Artifact;Ljava/lang/String;Ljava/io/File;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;[Lorg/codehaus/plexus/components/io/filemappers/FileMapper;)V,NO_FIELD,unfixed,760,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/AbstractDependencyMojo.java,342,342,,,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,NO_FIELD,unfixed,760,UNKNOWN
PERFORMANCE,URF_UNREAD_FIELD,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/GetMojo.java,120,120,,,NO_METHOD,packaging,unfixed,760,UNKNOWN
PERFORMANCE,URF_UNREAD_FIELD,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/ListClassesMojo.java,124,124,,,NO_METHOD,packaging,unfixed,760,UNKNOWN
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/analyze/AnalyzeDepMgt.java,155,155,,,checkDependencyManagement()Z,project,unfixed,760,FP
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,164,164,,,getProcessedArtifactItems(Lorg/apache/maven/plugins/dependency/fromConfiguration/ProcessArtifactItemsRequest;)Ljava/util/List;,NO_FIELD,unfixed,760,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromConfiguration/ArtifactItem.java,414,414,,,setFileMappers([Lorg/codehaus/plexus/components/io/filemappers/FileMapper;)V,fileMappers,unfixed,760,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromConfiguration/ArtifactItem.java,403,403,,,getFileMappers()[Lorg/codehaus/plexus/components/io/filemappers/FileMapper;,fileMappers,unfixed,760,UNKNOWN
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromConfiguration/CopyMojo.java,83,83,,,NO_METHOD,useJvmChmod,unfixed,760,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromConfiguration/UnpackMojo.java,232,232,,,getFileMappers()[Lorg/codehaus/plexus/components/io/filemappers/FileMapper;,fileMappers,unfixed,760,UNKNOWN
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromConfiguration/UnpackMojo.java,243,243,,,setFileMappers([Lorg/codehaus/plexus/components/io/filemappers/FileMapper;)V,fileMappers,unfixed,760,UNKNOWN
CORRECTNESS,NP_NULL_PARAM_DEREF,2,8,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromDependencies/BuildClasspathMojo.java,199,199,,,doExecute()V,NO_FIELD,unfixed,760,UNKNOWN
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,20,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromDependencies/BuildClasspathMojo.java,61,497,,,NO_METHOD,NO_FIELD,unfixed,760,UNKNOWN
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromDependencies/BuildClasspathMojo.java,338,338,,,storeClasspathFile(Ljava/lang/String;Ljava/io/File;)V,NO_FIELD,unfixed,760,FP
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,maven-dependency-plugin,af98e585a57d5405902b32a722f91a2073971cd5,95ebbdced0909727500c69f71c9b0e032613b741,src/main/java/org/apache/maven/plugins/dependency/fromDependencies/CopyDependenciesMojo.java,97,97,,,NO_METHOD,useJvmChmod,unfixed,760,UNKNOWN
