categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/PropertyConverter.java,748,748,,,toInternetAddress(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,unfixed,Static Method,org.apache.commons.configuration.PropertyConverter.toInternetAddress(Object),java\org\apache\commons\configuration\PropertyConverter.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,32.0,0.0,23.0,2.0,10.0,9.0,9.0,4.0,1.0,5.0,9.0,2.0,7.0,4.0,4.0,4.0,4.0,4.0,-1,-1,-1,-1,4.0,-1,2.0,4.0,-1,-1,0.39,4.0,4.0,4.0,4.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/PropertyConverter.java,774,774,,,isEnum(Ljava/lang/Class;)Z,NO_FIELD,unfixed,Static Method,org.apache.commons.configuration.PropertyConverter.isEnum(Class),java\org\apache\commons\configuration\PropertyConverter.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,21.0,1.0,16.0,2.0,7.0,4.0,6.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,1.0,2.0,-1,-1,0.25,3.0,3.0,3.0,3.0
DODGY_CODE,REC_CATCH_EXCEPTION,2,17,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/PropertyConverter.java,804,804,,,toEnum(Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object;,NO_FIELD,unfixed,Static Method,"org.apache.commons.configuration.PropertyConverter.toEnum(Object,Class)",java\org\apache\commons\configuration\PropertyConverter.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.0,47.0,1.0,36.0,4.0,17.0,10.0,9.0,6.0,1.0,9.0,15.0,4.0,11.0,6.0,6.0,6.0,6.0,8.0,-1,-1,-1,-1,8.0,-1,2.0,8.0,-1,-1,0.28,6.0,6.0,6.0,6.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/SubnodeConfiguration.java,230,230,,,getRootNode()Lorg/apache/commons/configuration/tree/ConfigurationNode;,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.CombinedConfiguration.ConfigData.getRootNode(),java\org\apache\commons\configuration\CombinedConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,10.0,0.0,4.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.5,1.0,1.0,1.0,1.0
I18N,DM_CONVERT_CASE,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/VFSFileSystem.java,364,364,,,setProperty(Lorg/apache/commons/vfs2/FileSystemConfigBuilder;Lorg/apache/commons/vfs2/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.setProperty(String,Object)",java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53.0,15.0,0.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,6.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,DE_MIGHT_IGNORE,2,16,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/VFSFileSystem.java,377,377,,,setProperty(Lorg/apache/commons/vfs2/FileSystemConfigBuilder;Lorg/apache/commons/vfs2/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.setProperty(String,Object)",java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53.0,15.0,0.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,6.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,2,17,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/VFSFileSystem.java,377,377,,,setProperty(Lorg/apache/commons/vfs2/FileSystemConfigBuilder;Lorg/apache/commons/vfs2/FileSystemOptions;Ljava/lang/String;Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.setProperty(String,Object)",java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53.0,15.0,0.0,15.0,1.0,8.0,0.0,4.0,1.0,0.0,6.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
PERFORMANCE,URF_UNREAD_FIELD,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/VFSFileSystem.java,394,394,,,NO_METHOD,protocol,unfixed,Public Class,org.apache.commons.configuration.VFSFileSystem,java\org\apache\commons\configuration\VFSFileSystem.java,5.0,5.0,5.0,3.0,29.0,1.0,28.0,0.0,1.0,4.0,4.0,0.0,-1,0.0,0.0,-1,-1,-1,11.0,0.0,11.0,38.0,0.0,2.0,0.0,9.0,-1,361.0,24.0,323.0,73.0,166.0,14.0,-1,-1,-1,113.0,163.0,68.0,95.0,-1,-1,-1,-1,-1,11.0,11.0,14.0,7.0,-1,3.0,4.0,-1,0.0,0.0,0.04,55.0,55.0,63.0,35.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/VFSFileSystem.java,346,346,,,getOptions(Ljava/lang/String;)Lorg/apache/commons/vfs2/FileSystemOptions;,NO_FIELD,unfixed,Abstract Method,org.apache.commons.configuration.FileOptionsProvider.getOptions(),java\org\apache\commons\configuration\FileOptionsProvider.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,5.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,4.0,0.0,0.0,0.0,0.0
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLConfiguration.java,-1,-1,,,NO_METHOD,document,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,3.0,11.0,11.0,4.0,-1,0.0,7.0,-1,-1,-1,45.0,9.0,45.0,237.0,0.0,7.0,5.0,33.0,-1,1515.0,102.0,762.0,160.0,359.0,653.0,-1,-1,-1,271.0,398.0,156.0,242.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,3.0,-1,5.0,3.0,-1,93.0,80.0,0.86,103.0,103.0,106.0,47.0
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLConfiguration.java,1131,1131,,,convertToXMLNode(Lorg/apache/commons/configuration/tree/ConfigurationNode;)Lorg/apache/commons/configuration/XMLConfiguration$XMLNode;,NO_FIELD,unfixed,Private Method,org.apache.commons.configuration.XMLConfiguration.convertToXMLNode(ConfigurationNode),java\org\apache\commons\configuration\XMLConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,31.0,1.0,19.0,2.0,10.0,11.0,14.0,5.0,1.0,11.0,13.0,4.0,9.0,4.0,4.0,4.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.58,4.0,4.0,4.0,1.0
BAD_PRACTICE,SE_INNER_CLASS,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLConfiguration.java,1249,1395,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,3.0,11.0,11.0,4.0,-1,0.0,7.0,-1,-1,-1,45.0,9.0,45.0,237.0,0.0,7.0,5.0,33.0,-1,1515.0,102.0,762.0,160.0,359.0,653.0,-1,-1,-1,271.0,398.0,156.0,242.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,3.0,-1,5.0,3.0,-1,93.0,80.0,0.86,103.0,103.0,106.0,47.0
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLConfiguration.java,812,815,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,3.0,11.0,11.0,4.0,-1,0.0,7.0,-1,-1,-1,45.0,9.0,45.0,237.0,0.0,7.0,5.0,33.0,-1,1515.0,102.0,762.0,160.0,359.0,653.0,-1,-1,-1,271.0,398.0,156.0,242.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,3.0,-1,5.0,3.0,-1,93.0,80.0,0.86,103.0,103.0,106.0,47.0
BAD_PRACTICE,SE_BAD_FIELD_STORE,2,16,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLConfiguration.java,222,222,,,NO_METHOD,entityResolver,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,3.0,11.0,11.0,4.0,-1,0.0,7.0,-1,-1,-1,45.0,9.0,45.0,237.0,0.0,7.0,5.0,33.0,-1,1515.0,102.0,762.0,160.0,359.0,653.0,-1,-1,-1,271.0,398.0,156.0,242.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,3.0,-1,5.0,3.0,-1,93.0,80.0,0.86,103.0,103.0,106.0,47.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,153,153,,,load(Ljava/io/Reader;)V,NO_FIELD,unfixed,Protected Method,org.apache.commons.configuration.AbstractFileConfiguration.enterNoReload(),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,17.0,0.0,7.0,1.0,2.0,10.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.43,1.0,1.0,1.0,1.0
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,144,147,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLPropertiesConfiguration,java\org\apache\commons\configuration\XMLPropertiesConfiguration.java,1.0,1.0,1.0,1.0,18.0,1.0,11.0,6.0,1.0,2.0,2.0,0.0,-1,0.0,1.0,-1,-1,-1,8.0,0.0,8.0,183.0,0.0,2.0,0.0,6.0,-1,261.0,29.0,133.0,28.0,60.0,100.0,-1,-1,-1,50.0,74.0,30.0,44.0,-1,-1,-1,-1,-1,5.0,5.0,5.0,1.0,-1,6.0,2.0,-1,0.0,0.0,0.75,15.0,15.0,15.0,8.0
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,18,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,165,165,,,save(Ljava/io/Writer;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.save(),java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.0,24.0,1.0,16.0,1.0,7.0,7.0,5.0,4.0,1.0,4.0,7.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.44,3.0,3.0,3.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/beanutils/BeanHelper.java,245,245,,,getDefaultClass(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/Class;,NO_FIELD,unfixed,Private Static Method,"org.apache.commons.configuration.beanutils.BeanHelper.getDefaultClass(Object,String)",java\org\apache\commons\configuration\beanutils\BeanHelper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,0.0,16.0,2.0,7.0,6.0,3.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,-1,-1,-1,-1,3.0,-1,2.0,3.0,-1,-1,0.38,3.0,3.0,3.0,3.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/interpol/ExprLookup.java,284,284,,,setValue(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.ConfigurationMap.ConfigurationSet.Entry.setValue(Object),java\org\apache\commons\configuration\ConfigurationMap.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,6.0,0.0,6.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/interpol/ExprLookup.java,204,220,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.interpol.ExprLookup,java\org\apache\commons\configuration\interpol\ExprLookup.java,1.0,1.0,1.0,1.0,11.0,0.0,6.0,4.0,1.0,4.0,4.0,0.0,-1,0.0,3.0,-1,-1,-1,9.0,4.0,9.0,9.0,0.0,0.0,0.0,9.0,-1,259.0,31.0,130.0,38.0,50.0,98.0,-1,-1,-1,42.0,67.0,37.0,30.0,-1,-1,-1,-1,-1,2.0,2.0,2.0,1.0,-1,2.0,1.0,-1,77.0,66.0,0.75,11.0,11.0,11.0,9.0
BAD_PRACTICE,SE_BAD_FIELD,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/ParseException.java,-1,-1,,,NO_METHOD,currentToken,unfixed,Class,org.apache.commons.configuration.plist.ParseException,java\org\apache\commons\configuration\plist\ParseException.java,5.0,3.0,5.0,1.0,27.0,0.0,20.0,7.0,1.0,1.0,1.0,0.0,-1,0.0,0.0,-1,-1,-1,5.0,5.0,5.0,5.0,0.0,0.0,1.0,4.0,-1,189.0,12.0,109.0,21.0,76.0,68.0,-1,-1,-1,66.0,84.0,22.0,62.0,-1,-1,-1,-1,-1,12.0,10.0,13.0,4.0,-1,2.0,3.0,-1,56.0,56.0,0.62,25.0,17.0,26.0,8.0
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,18,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/ParseException.java,108,108,,,getMessage()Ljava/lang/String;,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.interpol.TestExprLookup.Utility.getMessage(),test\org\apache\commons\configuration\interpol\TestExprLookup.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,396,403,,,ReInit(Ljava/io/InputStream;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.plist.PropertyListParser.ReInit(PropertyListParserTokenManager),java\org\apache\commons\configuration\plist\PropertyListParser.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,8.0,0.0,8.0,1.0,6.0,0.0,6.0,4.0,1.0,10.0,13.0,3.0,10.0,3.0,3.0,3.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,3.0,3.0,3.0,1.0
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,161,187,,,Element()Ljava/lang/Object;,NO_FIELD,unfixed,Protected Method,org.apache.commons.configuration.ConfigurationXMLReader.fireElementEnd(String),java\org\apache\commons\configuration\ConfigurationXMLReader.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,19.0,0.0,14.0,1.0,5.0,5.0,4.0,3.0,0.0,2.0,5.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.36,3.0,3.0,3.0,1.0
PERFORMANCE,UUF_UNUSED_FIELD,2,18,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,-1,-1,,,NO_METHOD,jj_semLA,unfixed,Class,org.apache.commons.configuration.plist.PropertyListParser,java\org\apache\commons\configuration\plist\PropertyListParser.java,3.0,3.0,3.0,1.0,11.0,0.0,11.0,0.0,2.0,10.0,10.0,0.0,-1,1.0,1.0,-1,-1,-1,44.0,21.0,45.0,45.0,0.0,22.0,4.0,19.0,-1,610.0,55.0,534.0,102.0,351.0,21.0,-1,-1,-1,345.0,494.0,126.0,368.0,-1,-1,-1,-1,-1,13.0,12.0,13.0,11.0,-1,1.0,5.0,-1,88.0,55.0,0.04,170.0,159.0,176.0,85.0
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,140,156,,,Property()Lorg/apache/commons/configuration/HierarchicalConfiguration$Node;,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.addProperty(String,Object)",java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136.0,8.0,0.0,8.0,1.0,5.0,0.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,2.0,2.0,2.0,1.0
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,99,135,,,Dictionary()Lorg/apache/commons/configuration/plist/PropertyListConfiguration;,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.plist.PropertyListParser.Dictionary(),java\org\apache\commons\configuration\plist\PropertyListParser.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,40.0,1.0,38.0,6.0,28.0,1.0,14.0,20.0,1.0,21.0,26.0,7.0,19.0,8.0,7.0,8.0,3.0,5.0,-1,-1,-1,-1,2.0,-1,2.0,1.0,-1,-1,0.03,8.0,7.0,8.0,3.0
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,231,245,,,String()Ljava/lang/String;,NO_FIELD,unfixed,Public Method,"org.apache.commons.configuration.AbstractConfiguration.addProperty(String,Object)",java\org\apache\commons\configuration\AbstractConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136.0,8.0,0.0,8.0,1.0,5.0,0.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,2.0,2.0,2.0,1.0
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,416,423,,,ReInit(Ljava/io/Reader;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.plist.PropertyListParser.ReInit(PropertyListParserTokenManager),java\org\apache\commons\configuration\plist\PropertyListParser.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,8.0,0.0,8.0,1.0,6.0,0.0,6.0,4.0,1.0,10.0,13.0,3.0,10.0,3.0,3.0,3.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.0,3.0,3.0,3.0,1.0
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-configuration,0900112f2e9d0ec209c7136ffd61973f315fd7e1,c0fb5af7d199179a9dcc961eaffd119fdbfa45fe,src/java/org/apache/commons/configuration/plist/PropertyListParser.java,259,260,,,Date()Ljava/util/Date;,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.DataConfiguration.getDate(String),java\org\apache\commons\configuration\DataConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,16.0,0.0,4.0,1.0,1.0,12.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,3.0,1.0,1.0,1.0,1.0
